"campaignid","sample","family","genus","species","length","number","range","date.time","location","site","depth","observer.count","observer.length","successful.count","successful.length","successful.habitat.forward","successful.habitat.backward","ZoneName","longitude","latitude","status"
"2023-03_SwC_stereo-BRUVs","15","Serranidae","Epinephelides","armatus",NA,0,NA,"18/03/2023 2:50",NA,NA,"45.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8444033,-34.084775,"No-take"
"2023-03_SwC_stereo-BRUVs","15","Serranidae","Hypoplectrodes","nigroruber",NA,0,NA,"18/03/2023 2:50",NA,NA,"45.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8444033,-34.084775,"No-take"
"2023-03_SwC_stereo-BRUVs","15","Serranidae","Othos","dentex",NA,0,NA,"18/03/2023 2:50",NA,NA,"45.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8444033,-34.084775,"No-take"
"2023-03_SwC_stereo-BRUVs","15","Sparidae","Chrysophrys","auratus",635.34669,1,"2065.51517","18/03/2023 2:50",NA,NA,"45.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8444033,-34.084775,"No-take"
"2023-03_SwC_stereo-BRUVs","15","Sphyraenidae","Sphyraena","novaehollandiae",NA,0,NA,"18/03/2023 2:50",NA,NA,"45.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8444033,-34.084775,"No-take"
"2023-03_SwC_stereo-BRUVs","15","SUS","SUS","SUS",NA,0,NA,"18/03/2023 2:50",NA,NA,"45.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8444033,-34.084775,"No-take"
"2023-03_SwC_stereo-BRUVs","15","Tetraodontidae","Lagocephalus","sceleratus",NA,0,NA,"18/03/2023 2:50",NA,NA,"45.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8444033,-34.084775,"No-take"
"2023-03_SwC_stereo-BRUVs","15","Triakidae","Furgaleus","macki",971.68418,1,"1759.79221","18/03/2023 2:50",NA,NA,"45.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8444033,-34.084775,"No-take"
"2023-03_SwC_stereo-BRUVs","15","Triakidae","Furgaleus","macki",1097.32924,1,"2800.60239","18/03/2023 2:50",NA,NA,"45.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8444033,-34.084775,"No-take"
"2023-03_SwC_stereo-BRUVs","15","Triakidae","Mustelus","antarcticus",NA,0,NA,"18/03/2023 2:50",NA,NA,"45.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8444033,-34.084775,"No-take"
"2023-03_SwC_stereo-BRUVs","15","Triglidae","Chelidonichthys","kumu",NA,0,NA,"18/03/2023 2:50",NA,NA,"45.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8444033,-34.084775,"No-take"
"2023-03_SwC_stereo-BRUVs","15","Trygonorrhinidae","Trygonorrhina","dumerilii",NA,0,NA,"18/03/2023 2:50",NA,NA,"45.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8444033,-34.084775,"No-take"
"2023-03_SwC_stereo-BRUVs","15","Urolophidae","Trygonoptera","ovalis",NA,1,"839.32636","18/03/2023 2:50",NA,NA,"45.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8444033,-34.084775,"No-take"
"2023-03_SwC_stereo-BRUVs","15",NA,NA,"spp",NA,0,NA,"18/03/2023 2:50",NA,NA,"45.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8444033,-34.084775,"No-take"
"2023-03_SwC_stereo-BRUVs","15",NA,NA,NA,NA,0,NA,"18/03/2023 2:50",NA,NA,"45.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8444033,-34.084775,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Aplodactylidae","Aplodactylus","westralis",NA,0,NA,"15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Arripidae","Arripis","georgianus",NA,0,NA,"15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Aulopidae","Latropiscis","purpurissatus",NA,0,NA,"15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Carangidae","Pseudocaranx","sp",NA,0,NA,"15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Carangidae","Pseudocaranx","spp",NA,0,NA,"15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Carangidae","Seriola","hippos",NA,0,NA,"15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Carangidae","Seriola","lalandi",NA,0,NA,"15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Carangidae",NA,NA,NA,3,"7583.25052","15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Carcharhinidae","Carcharhinus","brevipinna",NA,0,NA,"15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Carcharhinidae","Carcharhinus","spp",NA,0,NA,"15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Chaetodontidae","Chelmonops","curiosus",NA,0,NA,"15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Cheilodactylidae","Dactylophora","nigricans",NA,0,NA,"15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Cheilodactylidae","Nemadactylus","valenciennesi",NA,0,NA,"15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Dasyatidae","Dasyatis","brevicaudata",NA,0,NA,"15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Enoplosidae","Enoplosus","armatus",NA,0,NA,"15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Gerreidae","Parequula","melbournensis",118.07058,1,"1564.18950","15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Glaucosomatidae","Glaucosoma","hebraicum",NA,0,NA,"15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Gobiesocidae",NA,"spp",NA,0,NA,"15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Gobiesocidae",NA,NA,NA,0,NA,"15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Heterodontidae","Heterodontus","portusjacksoni",NA,0,NA,"15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Kyphosidae","Girella","tephraeops",NA,0,NA,"15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Labridae","Achoerodus","gouldii",NA,0,NA,"15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Labridae","Austrolabrus","maculatus",NA,0,NA,"15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Labridae","Bodianus","frenchii",NA,0,NA,"15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Labridae","Choerodon","rubescens",NA,0,NA,"15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Labridae","Coris","auricularis",273.14313,1,"5658.08053","15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Labridae","Coris","auricularis",164.30421,1,"2234.00426","15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Labridae","Coris","auricularis",86.80058,1,"1508.65994","15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Labridae","Coris","auricularis",158.14587,1,"1709.36877","15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Labridae","Coris","auricularis",155.26465,1,"1393.54113","15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Labridae","Coris","auricularis",136.97658,1,"1384.65330","15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Labridae","Coris","auricularis",108.93767,1,"1533.81492","15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Labridae","Coris","auricularis",128.88514,1,"1452.95361","15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Labridae","Coris","auricularis",150.33477,1,"1682.64850","15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Labridae","Coris","auricularis",143.59135,1,"2412.11354","15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Labridae","Coris","auricularis",148.11321,1,"1438.59510","15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Labridae","Coris","auricularis",147.85641,1,"1665.94199","15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Labridae","Coris","auricularis",154.76995,1,"1484.89962","15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Labridae","Coris","auricularis",108.04146,1,"947.99930","15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Labridae","Coris","auricularis",176.51495,1,"997.31106","15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Labridae","Coris","auricularis",146.28754,1,"1747.66993","15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Labridae","Coris","auricularis",161.97143,1,"1372.84867","15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Labridae","Coris","auricularis",108.40199,1,"1611.08764","15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Labridae","Coris","auricularis",107.22313,1,"1936.85916","15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Labridae","Coris","auricularis",191.16881,1,"1777.16926","15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Labridae","Coris","auricularis",187.68632,1,"1249.59750","15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Labridae","Coris","auricularis",176.19095,1,"2860.79618","15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Labridae","Coris","auricularis",153.54752,1,"1059.63796","15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Labridae","Coris","auricularis",160.29735,1,"2508.79434","15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Labridae","Coris","auricularis",139.49516,1,"1267.30364","15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Labridae","Coris","auricularis",110.82442,1,"1446.04438","15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Labridae","Coris","auricularis",172.32706,1,"1226.22673","15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Labridae","Coris","auricularis",95.98675,1,"1134.29493","15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Labridae","Coris","auricularis",148.63135,1,"1455.87232","15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Labridae","Coris","auricularis",116.95258,1,"1446.60889","15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Labridae","Eupetrichthys","angustipes",NA,0,NA,"15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Labridae","Notolabrus","parilus",NA,0,NA,"15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Labridae","Ophthalmolepis","lineolata",107.72931,1,"2540.34266","15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Labridae","Ophthalmolepis","lineolata",162.03976,2,"2041.72213","15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Labridae","Ophthalmolepis","lineolata",199.52144,1,"2188.25138","15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Labridae","Ophthalmolepis","lineolata",84.44661,1,"2609.82434","15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Labridae","Ophthalmolepis","lineolata",94.64441,1,"1574.69395","15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Labridae","Ophthalmolepis","lineolata",239.04134,1,"4044.00395","15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Labridae","Ophthalmolepis","lineolata",105.88891,1,"1697.82337","15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Labridae","Ophthalmolepis","lineolata",100.07803,1,"1620.89294","15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Labridae","Ophthalmolepis","lineolata",105.71169,1,"1479.42703","15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Labridae","Ophthalmolepis","lineolatus",NA,0,NA,"15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Labridae","Pseudolabrus","biserialis",97.40659,1,"2891.79526","15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Labridae","Pseudolabrus","biserialis",99.38357,1,"2976.15906","15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Labridae","Pseudolabrus","biserialis",131.62236,1,"2929.30036","15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Labridae","Pseudolabrus","biserialis",109.66543,1,"1631.05935","15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Labridae","Pseudolabrus","biserialis",106.67524,1,"1475.86855","15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Labridae","Pseudolabrus","biserialis",113.81057,1,"1787.46716","15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Labridae","Pseudolabrus","biserialis",141.85738,1,"1568.37142","15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Labridae","Pseudolabrus","biserialis",99.65016,1,"2763.74518","15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Labridae","Suezichthys","bifurcatus",NA,0,NA,"15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Labridae","Suezichthys","cyanolaemus",NA,0,NA,"15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Labridae",NA,"sp1",NA,0,NA,"15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Labridae",NA,NA,NA,0,NA,"15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
"2023-03_SwC_stereo-BRUVs","16","Monacanthidae","Acanthaluteres","vittiger",NA,0,NA,"15/03/2023 2:52",NA,NA,"45.4","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85971,-34.11395,"No-take"
