OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	Length	Precision	RMS	Range	Direction	HorzDir	VertDir	MidX	MidY	MidZ	Family	Genus	Species	Code	Number	Stage	Activity
5.07	3	5.07_L375.avi	38539	5.07_R376.avi	38045	25.69267	1	15.95467	299.32079	2.26094	2.01221	1691.9921	19.43581	33.14556	9.64231	519.65814	216.64991	-1595.57372	Carangidae	Decapterus	spp		1	AD	Passing
5.07	4	5.07_L375.avi	38539	5.07_R376.avi	38045	25.69267	1	15.95467	284.96031	3.18867	1.95605	1974.69293	19.6767	35.67609	8.71591	662.80896	52.73626	-1859.38575	Carangidae	Decapterus	spp		1	AD	Passing
5.07	5	5.07_L375.avi	38543	5.07_R376.avi	38049	25.69533	1	15.95733	262.19437	7.89832	3.58864	2400.40842	12.23441	77.64937	10.58409	143.39747	488.04437	-2345.89225	Carangidae	Decapterus	spp		1	AD	Passing
5.07	6	5.07_L375.avi	38546	5.07_R376.avi	38052	25.69733	1	15.95933	234.12973	8.6587	3.65504	3245.16171	6.6936	34.46227	8.03933	153.02459	345.91972	-3223.04166	Carangidae	Decapterus	spp		1	AD	Passing
5.07	8	5.07_L375.avi	38550	5.07_R376.avi	38056	25.7	1	15.962	252.34567	9.8072	2.59874	3758.20441	14.90519	29.32634	5.56154	-715.71393	649.79715	-3631.75131	Carangidae	Decapterus	spp		1	AD	Passing
5.07	9	5.07_L375.avi	38550	5.07_R376.avi	38056	25.7	1	15.962	218.85838	9.01458	3.7696	3151.68902	8.37232	39.83996	12.91202	137.94895	437.67674	-3118.10083	Carangidae	Decapterus	spp		1	AD	Passing
5.07	10	5.07_L375.avi	38551	5.07_R376.avi	38057	25.70067	1	15.96267	305.71981	1.84711	0.25235	1816.41213	12.0058	19.04562	4.03186	-266.24654	268.08729	-1776.6809	Carangidae	Decapterus	spp		1	AD	Passing
5.07	16	5.07_L375.avi	38552	5.07_R376.avi	38058	25.70133	1	15.96333	253.6274	3.05044	3.3631	4229.9019	11.61108	0.1563	17.14193	339.7327	780.61772	-4143.34258	Carangidae	Decapterus	spp		1	AD	Passing
5.07	17	5.07_L375.avi	38552	5.07_R376.avi	38058	25.70133	1	15.96333	233.26304	9.10008	4.70146	5025.10645	10.69407	12.55179	16.14751	-763.88466	534.79452	-4937.83049	Carangidae	Decapterus	spp		1	AD	Passing
5.07	18	5.07_L375.avi	38552	5.07_R376.avi	38058	25.70133	1	15.96333	231.43236	6.32722	1.3041	4410.34782	13.5625	6.80098	4.39938	885.64022	534.15399	-4287.36386	Carangidae	Decapterus	spp		1	AD	Passing
5.07	19	5.07_L375.avi	38552	5.07_R376.avi	38058	25.70133	1	15.96333	225.54245	6.11424	2.52066	4833.79217	11.20488	5.91412	4.17364	708.39471	616.80426	-4741.65331	Carangidae	Decapterus	spp		1	AD	Passing
5.07	21	5.07_L375.avi	38554	5.07_R376.avi	38060	25.70267	1	15.96467	249.21095	9.50824	1.30181	4739.47904	15.92363	11.68401	1.78106	-1226.05621	433.10105	-4557.61683	Carangidae	Decapterus	spp		1	AD	Passing
5.07	22	5.07_L375.avi	38555	5.07_R376.avi	38061	25.70333	1	15.96533	315.29874	2.87644	2.02481	2548.58461	14.71055	15.74867	8.30127	-319.13527	563.01989	-2465.04458	Carangidae	Decapterus	spp		1	AD	Passing
5.07	23	5.07_L375.avi	38555	5.07_R376.avi	38061	25.70333	1	15.96533	257.76203	2.73816	3.07779	3534.03003	12.20677	6.81844	4.18469	101.13806	740.35991	-3454.12892	Carangidae	Decapterus	spp		1	AD	Passing
5.07	24	5.07_L375.avi	38556	5.07_R376.avi	38062	25.704	1	15.966	230.32603	8.10616	4.16017	4863.1275	16.9291	2.54413	0.31194	1248.09964	668.98653	-4652.38792	Carangidae	Decapterus	spp		1	AD	Passing
5.07	25	5.07_L375.avi	38557	5.07_R376.avi	38063	25.70467	1	15.96667	316.78652	3.54566	0.36974	1682.17352	18.26534	67.22606	3.76246	509.08057	137.11919	-1597.41762	Carangidae	Decapterus	spp		1	AD	Passing
5.07	26	5.07_L375.avi	38557	5.07_R376.avi	38063	25.70467	1	15.96667	221.55265	6.913	3.38556	4791.20505	5.94812	11.06388	2.82533	248.14081	430.04777	-4765.40983	Carangidae	Decapterus	spp		1	AD	Passing
5.07	27	5.07_L375.avi	38564	5.07_R376.avi	38070	25.70933	1	15.97133	237.61067	3.37382	3.21611	1822.91075	17.45356	50.36419	18.62185	545.19207	41.25221	-1738.9846	Carangidae	Decapterus	spp		1	AD	Passing
5.07	29	5.07_L375.avi	38613	5.07_R376.avi	38119	25.742	1	16.004	233.52859	7.96411	2.38738	4782.05591	12.07092	12.93083	7.78943	-490.75514	871.33653	-4676.32236	Carangidae	Decapterus	spp		1	AD	Passing
5.07	30	5.07_L375.avi	38615	5.07_R376.avi	38121	25.74333	1	16.00533	235.79386	8.07047	0.13877	4898.92989	10.3771	12.76156	9.84386	-376.62022	798.01644	-4818.80078	Carangidae	Decapterus	spp		1	AD	Passing
5.07	31	5.07_L375.avi	40457	5.07_R376.avi	39947	26.97133	1	17.23333	294.32412	1.48968	14.01547	1820.50454	14.07922	7.63789	0.5303	440.77365	42.95685	-1765.81711	Synodontidae	Saurida	undosquamis	37118001	1	AD	Passing
5.07	32	5.07_L375.avi	45465	5.07_R376.avi	44955	30.31	1	20.572	413.96819	4.11545	11.19939	3190.57966	9.76569	12.19872	0.17767	-540.17867	-32.9783	-3144.34699	Synodontidae	Saurida	undosquamis	37118001	1	AD	Passing
5.07	33	5.07_L375.avi	46985	5.07_R376.avi	46474	31.32333	1	21.58533	417.82981	9.20945	3.82473	5243.64324	9.37729	10.13392	0.95808	799.10213	302.30414	-5173.57153	Balistidae	Abalistes	filamentosus	37465089	1	AD	Passing
5.07	34	5.07_L375.avi	68986	5.07_R376.avi	68476	45.99067	1	36.25267	488.28241	0.81313	24.31096	1139.17163	9.91771	25.09057	47.05108	194.27149	27.46682	-1122.14802	Tetraodontidae	Lagocephalus	sceleratus	37467007	1	AD	Passing
5.07	36	5.07_L375.avi	69084	5.07_R376.avi	68574	46.056	1	36.318	515.12376	3.41834	24.95003	1600.64183	6.98741	62.58541	17.46444	115.76853	156.56804	-1588.75371	Tetraodontidae	Lagocephalus	sceleratus	37467007	1	AD	Passing
5.07	37	5.07_L375.avi	69198	5.07_R376.avi	68688	46.132	1	36.394	460.25612	0.60108	41.04787	1035.71637	2.23283	5.67232	18.24843	-36.34751	-17.52505	-1034.93001	Tetraodontidae	Lagocephalus	sceleratus	37467007	1	AD	Passing
5.07	38	5.07_L375.avi	92148	5.07_R376.avi	91638	61.432	1	51.694	252.32002	1.25684	16.87218	1325.44425	9.26236	24.04632	0.02591	-212.08533	-23.08033	-1308.16267	Sparidae	Argyrops	spinifer	37353006	1	AD	Passing
5.07	39	5.07_L375.avi	92174	5.07_R376.avi	91664	61.44933	1	51.71133	190.29407	1.86726	8.82711	2177.76173	15.21999	2.04993	0.64121	-566.74168	75.27537	-2101.37661	Sparidae	Argyrops	spinifer	37353006	1	AD	Passing
5.07	40	5.07_L375.avi	94341	5.07_R376.avi	93849	62.894	1	53.156	284.03972	3.09813	1.56017	1538.5125	16.49418	69.82938	4.65043	432.12815	-63.79203	-1475.20051	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing
5.07	41	5.07_L375.avi	94354	5.07_R376.avi	93862	62.90267	1	53.16467	318.06301	1.12933	4.06169	1475.71103	1.74611	15.13558	11.84934	44.59693	5.74837	-1475.0258	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing
5.07	42	5.07_L375.avi	94360	5.07_R376.avi	93868	62.90667	1	53.16867	296.78644	0.68562	3.96167	1236.06174	6.76851	2.85961	12.71103	-129.82374	-66.09416	-1227.44693	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing
5.07	43	5.07_L375.avi	94367	5.07_R376.avi	93875	62.91133	1	53.17333	236.86825	2.37654	2.33271	1848.48977	19.68888	27.29497	7.37314	-612.74522	-111.34372	-1740.41958	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing
5.07	44	5.07_L375.avi	94377	5.07_R376.avi	93885	62.918	1	53.18	271.25468	1.49096	0.78298	1715.77573	4.60375	16.3978	12.42135	90.1504	-104.1078	-1710.23999	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing
5.07	45	5.07_L375.avi	94445	5.07_R376.avi	93953	62.96333	1	53.22533	302.32054	0.6215	3.82173	1064.6156	11.67685	10.4415	1.63544	11.61835	-215.15588	-1042.58301	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing
5.07	46	5.07_L375.avi	95680	5.07_R376.avi	95170	63.78667	1	54.04867	173.53028	4.28192	10.56621	2823.33495	11.22572	21.03914	1.4988	-187.51654	516.65534	-2769.31851	Carangidae	Carangoides	equula	37337013	1	AD	Passing
5.07	47	5.07_L375.avi	97270	5.07_R376.avi	96760	64.84667	1	55.10867	1083.98466	4.7078	6.22543	3644.99408	16.08105	9.08094	9.33356	-659.72123	764.30705	-3502.36841	Carcharhinidae	Carcharhinus	limbatus	37018039	1	AD	Passing
5.08	0	5.08_L367.avi	11414	5.08_R368.avi	11743	7.60933	1	2.398	339.94809	7.6467	4.52157	3566.09779	4.67021	23.97374	4.96149	278.41103	82.41472	-3554.2578	Synodontidae	Saurida	undosquamis	37118001	1	AD	Passing
5.08	1	5.08_L367.avi	28614	5.08_R368.avi	28943	19.076	1	13.86467	257.91358	1.8972	1.90062	2370.08678	10.90642	8.23963	9.11653	320.89884	313.23544	-2327.27713	Nemipteridae	Nemipterus	spp		1	AD	Passing
5.08	2	5.08_L367.avi	28614	5.08_R368.avi	28943	19.076	1	13.86467	309.5188	3.019	3.79598	2544.18438	18.6962	9.75304	0.4587	793.53489	188.16471	-2409.93165	Nemipteridae	Nemipterus	spp		1	AD	Passing
5.08	3	5.08_L367.avi	38944	5.08_R368.avi	39273	25.96267	1	20.75133	389.13894	1.37345	3.26372	1656.84264	11.88836	16.221	11.62072	46.16748	338.18161	-1621.30481	Lethrinidae	Gymnocranius	grandoculis	37351005	1	AD	Passing
5.08	4	5.08_L367.avi	47755	5.08_R368.avi	48084	31.83667	1	26.62533	315.5604	5.30131	3.01292	2413.9775	13.43119	38.9834	3.93612	555.03653	79.57861	-2347.95423	Balistidae	Abalistes	filamentosus	37465089	1	AD	Passing
5.08	5	5.08_L367.avi	53582	5.08_R368.avi	53911	35.72133	1	30.51	334.14985	4.98589	0.815	2216.14083	12.60953	45.87043	8.22713	178.64528	449.60474	-2162.68851	Lutjanidae	Pristipomoides	filamentosus	37346032	1	AD	Passing
5.08	6	5.08_L367.avi	71051	5.08_R368.avi	71380	47.36733	1	42.156	500.83291	8.71579	0.82243	2722.46951	13.48554	57.39656	4.99513	-159.99875	614.3881	-2647.40776	Tetraodontidae	Lagocephalus	sceleratus	37467007	1	AD	Passing
5.08	7	5.08_L367.avi	71092	5.08_R368.avi	71421	47.39467	1	42.18333	478.40552	0.92334	3.70976	1392.77834	6.19977	17.18676	50.71465	92.35262	118.72332	-1384.63254	Tetraodontidae	Lagocephalus	sceleratus	37467007	1	AD	Passing
5.08	8	5.08_L367.avi	71110	5.08_R368.avi	71439	47.40667	1	42.19533	537.28441	1.04164	4.61433	1283.86168	9.06245	21.09026	26.21767	191.45568	65.10391	-1267.83556	Tetraodontidae	Lagocephalus	sceleratus	37467007	1	AD	Passing
5.08	9	5.08_L367.avi	71145	5.08_R368.avi	71474	47.43	1	42.21867	534.94201	2.51504	3.36764	1496.25932	12.48521	53.19829	20.51072	-289.79447	143.71411	-1460.87555	Tetraodontidae	Lagocephalus	sceleratus	37467007	1	AD	Passing
5.08	10	5.08_L367.avi	71193	5.08_R368.avi	71522	47.462	1	42.25067	576.28072	0.85655	4.4635	1102.26988	9.39217	19.4139	8.67248	43.18294	174.62037	-1087.49338	Tetraodontidae	Lagocephalus	sceleratus	37467007	1	AD	Passing
5.08	11	5.08_L367.avi	79849	5.08_R368.avi	80178	53.23267	1	48.02133	283.00129	2.93368	2.45459	2148.38307	18.31934	24.45927	16.3678	659.97931	142.86245	-2039.50177	Carangidae	Decapterus	spp		1	AD	Passing
5.08	12	5.08_L367.avi	79871	5.08_R368.avi	80200	53.24733	1	48.036	292.60804	4.84815	4.19623	2279.4219	7.4626	40.12761	11.35801	210.47537	208.19491	-2260.11487	Carangidae	Decapterus	spp		1	AD	Passing
5.08	13	5.08_L367.avi	79872	5.08_R368.avi	80201	53.248	1	48.03667	315.62524	2.47175	1.78021	1410.89934	15.35836	62.38672	11.32189	347.10933	138.40153	-1360.51353	Carangidae	Decapterus	spp		1	AD	Passing
5.08	14	5.08_L367.avi	79881	5.08_R368.avi	80210	53.254	1	48.04267	256.24614	1.50636	4.73485	2347.83524	13.42877	6.87726	11.35258	-83.14455	538.87623	-2283.64396	Carangidae	Decapterus	spp		1	AD	Passing
5.08	17	5.08_L367.avi	79888	5.08_R368.avi	80217	53.25867	1	48.04733	247.45317	1.54171	2.62766	2674.3323	9.57968	2.31719	6.30814	-191.84796	401.58769	-2637.03905	Carangidae	Decapterus	spp		1	AD	Passing
5.08	18	5.08_L367.avi	79888	5.08_R368.avi	80217	53.25867	1	48.04733	241.76289	2.6501	5.58302	2416.46598	20.25245	6.81159	1.00158	797.61875	251.98898	-2267.07161	Carangidae	Decapterus	spp		1	AD	Passing
5.08	19	5.08_L367.avi	79889	5.08_R368.avi	80218	53.25933	1	48.048	263.30453	2.45498	1.01762	2231.2943	18.42321	15.68029	10.71297	551.73272	439.14313	-2116.93613	Carangidae	Decapterus	spp		1	AD	Passing
5.08	20	5.08_L367.avi	79889	5.08_R368.avi	80218	53.25933	1	48.048	289.20818	6.64118	1.6976	2677.86128	8.83894	39.76251	6.23066	350.55524	215.45621	-2646.05946	Carangidae	Decapterus	spp		1	AD	Passing
5.08	21	5.08_L367.avi	79893	5.08_R368.avi	80222	53.262	1	48.05067	301.44546	3.5937	5.08914	1730.03114	15.28318	74.6656	24.85473	-451.21927	65.98557	-1668.84835	Carangidae	Decapterus	spp		1	AD	Passing
5.08	22	5.08_L367.avi	79893	5.08_R368.avi	80222	53.262	1	48.05067	246.92564	1.84458	7.2524	2681.41125	9.24812	6.97731	8.929	97.29535	419.80265	-2646.55732	Carangidae	Decapterus	spp		1	AD	Passing
5.08	23	5.08_L367.avi	79895	5.08_R368.avi	80224	53.26333	1	48.052	308.81546	2.187	4.91256	2190.50687	12.6258	15.18927	14.85389	-354.51699	321.82857	-2137.53699	Carangidae	Decapterus	spp		1	AD	Passing
5.08	24	5.08_L367.avi	79895	5.08_R368.avi	80224	53.26333	1	48.052	244.58882	8.39335	14.26933	4847.57769	16.58281	9.92202	3.74946	-1046.35777	905.10558	-4645.95832	Carangidae	Decapterus	spp		1	AD	Passing
5.08	25	5.08_L367.avi	79896	5.08_R368.avi	80225	53.264	1	48.05267	270.64629	1.95317	4.64678	1664.47582	11.99634	26.38716	12.97222	345.95586	-1.70425	-1628.12511	Carangidae	Decapterus	spp		1	AD	Passing
5.08	26	5.08_L367.avi	79896	5.08_R368.avi	80225	53.264	1	48.05267	290.12123	3.46014	9.95668	2077.89738	11.69123	38.55411	30.31687	403.35686	120.8074	-2034.78901	Carangidae	Decapterus	spp		1	AD	Passing
5.08	27	5.08_L367.avi	79896	5.08_R368.avi	80225	53.264	1	48.05267	278.0381	1.15242	5.09072	1633.89998	8.30379	12.12123	6.29084	-10.78996	235.72374	-1616.77056	Carangidae	Decapterus	spp		1	AD	Passing
5.08	28	5.08_L367.avi	79896	5.08_R368.avi	80225	53.264	1	48.05267	290.93136	1.59922	1.34408	2033.8437	14.64167	7.84113	19.77918	-437.33225	270.25964	-1967.79583	Carangidae	Decapterus	spp		1	AD	Passing
5.08	29	5.08_L367.avi	79896	5.08_R368.avi	80225	53.264	1	48.05267	323.26865	1.80655	3.49312	2126.42202	18.4702	5.7288	26.51187	-637.96205	216.42983	-2016.887	Carangidae	Decapterus	spp		1	AD	Passing
5.08	30	5.08_L367.avi	79896	5.08_R368.avi	80225	53.264	1	48.05267	259.64521	8.94085	8.0749	3231.16983	11.72229	37.15227	2.42235	397.09674	522.75096	-3163.78003	Carangidae	Decapterus	spp		1	AD	Passing
5.08	31	5.08_L367.avi	79896	5.08_R368.avi	80225	53.264	1	48.05267	218.62915	8.31873	6.49562	4869.79113	11.00986	13.54001	4.58916	376.07186	850.59495	-4780.1594	Carangidae	Decapterus	spp		1	AD	Passing
5.08	37	5.08_L367.avi	79897	5.08_R368.avi	80226	53.26467	1	48.05333	241.95296	4.40123	8.37145	4325.93024	15.11809	2.97245	14.99261	-652.68225	920.29273	-4176.21115	Carangidae	Decapterus	spp		1	AD	Passing
5.08	40	5.08_L367.avi	79898	5.08_R368.avi	80227	53.26533	1	48.054	233.02582	5.82843	3.41531	4103.1032	14.79457	10.25622	3.67623	722.30844	758.9726	-3967.07536	Carangidae	Decapterus	spp		1	AD	Passing
5.08	41	5.08_L367.avi	79900	5.08_R368.avi	80229	53.26667	1	48.05533	290.70182	1.92656	2.95043	2071.88358	18.36459	8.46224	8.63583	585.293	289.04113	-1966.36439	Carangidae	Decapterus	spp		1	AD	Passing
5.08	42	5.08_L367.avi	79902	5.08_R368.avi	80231	53.268	1	48.05667	284.45921	1.70258	3.79567	1499.95816	19.74844	31.09657	15.17714	464.49854	202.7561	-1411.73849	Carangidae	Decapterus	spp		1	AD	Passing
5.08	43	5.08_L367.avi	79904	5.08_R368.avi	80233	53.26933	1	48.058	268.72575	2.20265	3.27564	1875.29519	19.69068	22.52158	13.14078	630.97919	33.46195	-1765.63802	Carangidae	Decapterus	spp		1	AD	Passing
5.08	44	5.08_L367.avi	79905	5.08_R368.avi	80234	53.27	1	48.05867	369.90667	5.91375	14.91896	2382.42769	20.7804	63.96002	19.67616	-773.77321	340.19176	-2227.44389	Carangidae	Decapterus	spp		1	AD	Passing
5.08	45	5.08_L367.avi	79906	5.08_R368.avi	80235	53.27067	1	48.05933	239.14261	3.57682	3.32082	2113.11485	21.42537	36.30427	3.1429	771.78188	-13.35811	-1967.08633	Carangidae	Decapterus	spp		1	AD	Passing
5.08	46	5.08_L367.avi	79906	5.08_R368.avi	80235	53.27067	1	48.05933	261.22755	6.99472	1.78873	2730.83378	20.80828	47.56646	6.73599	932.39005	267.874	-2552.71335	Carangidae	Decapterus	spp		1	AD	Passing
5.08	47	5.08_L367.avi	79907	5.08_R368.avi	80236	53.27133	1	48.06	288.50267	1.90603	1.51769	1920.27424	21.358	13.65251	4.11817	636.63471	289.46554	-1788.39568	Carangidae	Decapterus	spp		1	AD	Passing
5.08	48	5.08_L367.avi	79907	5.08_R368.avi	80236	53.27133	1	48.06	277.84645	4.22794	2.77919	2479.69038	19.23293	28.77954	15.23464	797.62565	176.09697	-2341.29186	Carangidae	Decapterus	spp		1	AD	Passing
5.08	49	5.08_L367.avi	79909	5.08_R368.avi	80238	53.27267	1	48.06133	219.72893	2.18643	8.58852	1416.76545	15.23413	50.95151	13.68521	146.56155	342.211	-1366.9805	Carangidae	Decapterus	spp		1	AD	Passing
5.08	50	5.08_L367.avi	79909	5.08_R368.avi	80238	53.27267	1	48.06133	312.64226	1.92922	6.75569	1551.94066	13.99289	36.02591	27.17188	290.96858	236.97782	-1505.88798	Carangidae	Decapterus	spp		1	AD	Passing
5.08	51	5.08_L367.avi	79909	5.08_R368.avi	80238	53.27267	1	48.06133	255.60041	6.25332	2.87442	2624.06508	11.52823	41.06771	13.28861	-125.34591	509.22108	-2571.12813	Carangidae	Decapterus	spp		1	AD	Passing
5.08	52	5.08_L367.avi	79912	5.08_R368.avi	80241	53.27467	1	48.06333	264.02519	5.52133	2.70025	3862.77689	14.2871	14.08047	8.63527	-401.56598	864.55091	-3743.30626	Carangidae	Decapterus	spp		1	AD	Passing
5.08	53	5.08_L367.avi	79914	5.08_R368.avi	80243	53.276	1	48.06467	277.00337	1.64993	2.99964	2268.20966	9.62153	3.51574	1.48797	371.51007	75.51431	-2236.3034	Carangidae	Decapterus	spp		1	AD	Passing
5.08	54	5.08_L367.avi	79918	5.08_R368.avi	80247	53.27867	1	48.06733	302.35523	2.16129	2.94015	2398.91249	17.54603	8.6517	15.15754	488.63054	533.16534	-2287.30323	Carangidae	Decapterus	spp		1	AD	Passing
5.08	55	5.08_L367.avi	79918	5.08_R368.avi	80247	53.27867	1	48.06733	227.81988	4.54241	6.57018	4160.08833	13.07896	6.72642	3.4954	554.0255	761.11295	-4052.17198	Carangidae	Decapterus	spp		1	AD	Passing
5.08	56	5.08_L367.avi	79955	5.08_R368.avi	80284	53.30333	1	48.092	255.15776	2.88206	0.51189	1484.96353	18.64308	79.72114	0.35911	458.37517	123.42294	-1407.04501	Carangidae	Decapterus	spp		1	AD	Passing
5.08	57	5.08_L367.avi	79960	5.08_R368.avi	80289	53.30667	1	48.09533	307.82159	2.40159	1.27541	1512.21401	13.26605	53.02952	26.09389	342.96299	-52.85766	-1471.86061	Carangidae	Decapterus	spp		1	AD	Passing
5.08	58	5.08_L367.avi	81429	5.08_R368.avi	81758	54.286	1	49.07467	284.36083	2.56001	5.82172	1641.77737	11.16195	40.01384	10.95138	315.47665	-38.52188	-1610.72142	Sparidae	Argyrops	spinifer	37353006	1	AD	Passing
5.08	59	5.08_L367.avi	81486	5.08_R368.avi	81815	54.324	1	49.11267	247.5147	4.28829	1.29387	3394.80728	11.48115	10.79001	5.12102	600.31467	310.19544	-3326.87805	Sparidae	Argyrops	spinifer	37353006	1	AD	Passing
5.08	60	5.08_L367.avi	89247	5.08_R368.avi	89576	59.498	1	54.28667	257.92074	2.09822	4.62127	1326.92675	5.51507	52.86795	14.23524	111.2536	62.3375	-1320.78434	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing
5.08	61	5.08_L367.avi	89272	5.08_R368.avi	89601	59.51467	1	54.30333	284.60578	1.26363	2.21296	1177.49389	7.18572	35.29857	15.21111	122.24459	-82.15829	-1168.24575	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing
5.08	62	5.08_L367.avi	89280	5.08_R368.avi	89609	59.52	1	54.30867	275.91046	4.09782	2.0971	1851.92385	20.01407	68.51542	6.8044	569.37428	278.46724	-1740.08358	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing
5.11	0	5.11_L369.avi	37778	5.11_R370.avi	37492	25.18533	1	12.28667	263.12482	2.5078	3.84426	2080.39898	19.81247	20.03406	10.5278	-699.8861	-85.88522	-1957.25397	Sparidae	Argyrops	spinifer	37353006	1	AD	Passing
5.11	33	5.11_L369.avi	52940	5.11_R370.avi	52654	35.29333	1	22.39467	234.64052	7.01997	7.79889	5293.90544	9.33175	4.53499	1.00811	-827.53145	228.16594	-5223.84598	Carangidae	Decapterus	spp		1	AD	Passing
5.11	42	5.11_L369.avi	52949	5.11_R370.avi	52663	35.29933	1	22.40067	344.99874	1.66537	1.58551	2281.05303	15.28372	7.38827	2.87117	272.86485	535.80447	-2200.37753	Carangidae	Decapterus	spp		1	AD	Passing
5.11	44	5.11_L369.avi	54745	5.11_R370.avi	54459	36.49667	1	23.598	337.42844	1.71688	1.87306	2631.38088	5.68042	4.44201	4.60904	195.04778	172.60474	-2618.45934	Balistidae	Abalistes	stellatus	37465011	1	AD	Passing
5.11	45	5.11_L369.avi	60302	5.11_R370.avi	60016	40.20133	1	27.30267	328.38543	1.67071	1.65717	2391.90623	4.29576	7.82039	0.56069	-0.62901	-179.16464	-2385.18659	Synodontidae	Saurida	undosquamis	37118001	1	AD	Passing
5.11	46	5.11_L369.avi	64553	5.11_R370.avi	64267	43.03533	1	30.13667	505.81497	1.08443	3.03357	1356.03012	11.25252	21.45363	34.20851	255.71181	68.03168	-1329.96273	Tetraodontidae	Lagocephalus	sceleratus	37467007	1	AD	Passing
5.11	47	5.11_L369.avi	64873	5.11_R370.avi	64587	43.24867	1	30.35	523.35803	0.74514	2.20502	1093.89627	3.50534	14.30498	18.06159	-45.91427	48.63288	-1091.8497	Tetraodontidae	Lagocephalus	sceleratus	37467007	1	AD	Passing
5.11	48	5.11_L369.avi	75093	5.11_R370.avi	74807	50.062	1	37.16333	303.72399	4.29121	2.07393	2663.15061	10.72876	23.16901	7.25638	464.29048	-173.85069	-2616.59731	Balistidae	Abalistes	filamentosus	37465089	1	AD	Passing
5.11	49	5.11_L369.avi	78837	5.11_R370.avi	78551	52.558	1	39.65933	272.26006	6.50101	9.47713	3735.24001	15.54581	14.31234	6.46736	-993.80597	120.43634	-3598.59176	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing
5.11	50	5.11_L369.avi	104821	5.11_R370.avi	104535	69.88067	1	56.982	293.17662	4.85017	4.22638	2149.43371	19.44596	55.19355	3.21911	-711.297	-78.21605	-2026.82118	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing
5.11	51	5.11_L369.avi	104849	5.11_R370.avi	104563	69.89933	1	57.00067	318.49431	4.32985	5.51984	2298.14429	16.67756	35.66777	5.03294	-657.31066	-54.10417	-2201.47283	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing
