campaignid,opcode,family,genus,species,count,caab_code
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-138,Carangidae,Selaroides,leptolepis,16,37337015
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-138,Clupeidae,Herklotsichthys,blackburni,49,37085022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-138,Leiognathidae,Unknown,spp,9,37341000
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-138,Monacanthidae,Paramonacanthus,choirocephalus,6,37465064
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-138,Mullidae,Upeneus,spp,10,37355903
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-138,Nemipteridae,Pentapodus,porosus,3,37347007
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-138,Nemipteridae,Pentapodus,vitta,25,37347022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-138,Pinguipedidae,Parapercis,nebulosa,4,37390005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-138,Sphyrnidae,Sphyrna,spp,1,37019902
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-138,Synodontidae,Saurida,undosquamis,1,37118001
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-138,Terapontidae,Pelates,octolineatus,15,37321020
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-138,Terapontidae,Pelates,quadrilineatus,1,37321001
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-138,Tetraodontidae,Lagocephalus,sceleratus,3,37467007
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-138,Tetraodontidae,Torquigener,hicksi,1,37467026
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-139,Carangidae,Atropus,hedlandensis,2,37337042
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-139,Carangidae,Selaroides,leptolepis,2,37337015
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-139,Carcharhinidae,Carcharhinus,coatesi,1,37018009
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-139,Leiognathidae,Unknown,spp,11,37341000
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-139,Monacanthidae,Paramonacanthus,choirocephalus,3,37465064
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-139,Nemipteridae,Pentapodus,porosus,6,37347007
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-139,Nemipteridae,Pentapodus,vitta,8,37347022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-139,Nemipteridae,Scolopsis,meridiana,2,37347008
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-139,Pinguipedidae,Parapercis,nebulosa,5,37390005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-139,Scombridae,Scomberomorus,spp,3,37441792
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-139,Terapontidae,Pelates,octolineatus,1,37321020
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-139,Terapontidae,Terapon,puta,1,37321006
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-139,Terapontidae,Terapon,theraps,7,37321003
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-139,Tetraodontidae,Lagocephalus,lunaris,1,37467012
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-140,Carangidae,Gnathanodon,speciosus,3,37337012
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-140,Carangidae,Selaroides,leptolepis,20,37337015
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-140,Echeneidae,Echeneis,naucrates,3,37336001
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-140,Ginglymostomatidae,Nebrius,ferrugineus,1,37013010
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-140,Labridae,Choerodon,cephalotes,2,37384004
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-140,Labridae,Choerodon,spp,3,37384902
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-140,Lethrinidae,Lethrinus,genivittatus,1,37351002
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-140,Monacanthidae,Monacanthus,chinensis,1,37465009
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-140,Mullidae,Upeneus,tragula,1,37355014
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-140,Nemipteridae,Pentapodus,porosus,4,37347007
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-140,Nemipteridae,Pentapodus,vitta,31,37347022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-140,Pinguipedidae,Parapercis,xanthozona,3,37390025
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-140,Scombridae,Scomberomorus,spp,3,37441792
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-140,Siganidae,Siganus,fuscescens,1,37438001
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-140,Sillaginidae,Sillago,spp,1,37330904
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-140,Synodontidae,Saurida,undosquamis,1,37118001
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-140,Terapontidae,Pelates,octolineatus,102,37321020
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-140,Tetraodontidae,Lagocephalus,sceleratus,3,37467007
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-140,Tetraodontidae,Torquigener,spp,1,37467913
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-141,Carangidae,Selaroides,leptolepis,65,37337015
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-141,Carangidae,Seriolina,nigrofasciata,1,37337014
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-141,Carcharhinidae,Galeocerdo,cuvier,1,37018022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-141,Labridae,Choerodon,spp,1,37384902
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-141,Leiognathidae,Unknown,spp,11,37341000
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-141,Monacanthidae,Paramonacanthus,choirocephalus,1,37465064
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-141,Mullidae,Upeneus,spp,2,37355903
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-141,Nemipteridae,Nemipterus,furcosus,1,37347005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-141,Nemipteridae,Pentapodus,porosus,1,37347007
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-141,Nemipteridae,Pentapodus,vitta,21,37347022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-141,Pinguipedidae,Parapercis,nebulosa,6,37390005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-141,Scombridae,Scomberomorus,spp,1,37441792
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-141,Siganidae,Siganus,fuscescens,1,37438001
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-141,Sillaginidae,Sillago,spp,1,37330904
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-141,Synodontidae,Saurida,undosquamis,2,37118001
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-141,Terapontidae,Pelates,octolineatus,54,37321020
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-141,Terapontidae,Pelates,quadrilineatus,1,37321001
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-141,Tetraodontidae,Lagocephalus,sceleratus,5,37467007
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-142,Carangidae,Atule,mate,6,37337024
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-142,Carangidae,Selaroides,leptolepis,12,37337015
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-142,Carangidae,Turrum,fulvoguttatum,1,37337037
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-142,Echeneidae,Echeneis,naucrates,1,37336001
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-142,Haemulidae,Pomadasys,maculatus,1,37350002
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-142,Labridae,Choerodon,cephalotes,1,37384004
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-142,Labridae,Choerodon,cyanodus,1,37384072
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-142,Leiognathidae,Unknown,spp,5,37341000
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-142,Monacanthidae,Paramonacanthus,choirocephalus,2,37465064
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-142,Nemipteridae,Nemipterus,furcosus,1,37347005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-142,Nemipteridae,Pentapodus,vitta,18,37347022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-142,Pinguipedidae,Parapercis,nebulosa,5,37390005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-142,Rhinidae,Rhynchobatus,australiae,1,37026005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-142,Scombridae,Scomberomorus,spp,2,37441792
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-142,Synodontidae,Saurida,undosquamis,1,37118001
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-142,Terapontidae,Pelates,octolineatus,7,37321020
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C20-142,Tetraodontidae,Lagocephalus,lunaris,3,37467012
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C21-021,Carangidae,Caranx,bucculentus,1,37337016
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C21-021,Carangidae,Selaroides,leptolepis,8,37337015
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C21-021,Nemipteridae,Pentapodus,vitta,1,37347022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C21-021,Scombridae,Scomberomorus,spp,1,37441792
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C21-021,Terapontidae,Pelates,octolineatus,1,37321020
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C21-021,Terapontidae,Pelates,quadrilineatus,2,37321001
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C21-021,Terapontidae,Pelates,spp,1,37321908
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C21-021,Terapontidae,Terapon,puta,1,37321006
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C21-021,Terapontidae,Terapon,theraps,28,37321003
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C22-149,Carangidae,Selaroides,leptolepis,22,37337015
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C22-149,Carcharhinidae,Carcharhinus,cautus,1,37018034
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C22-149,Leiognathidae,Unknown,spp,2,37341000
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C22-149,Mullidae,Upeneus,spp,3,37355903
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C22-149,Nemipteridae,Pentapodus,vitta,8,37347022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C22-149,Pinguipedidae,Parapercis,nebulosa,3,37390005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C22-149,Scombridae,Scomberomorus,spp,3,37441792
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C22-149,Synodontidae,Saurida,undosquamis,1,37118001
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C22-149,Terapontidae,Pelates,octolineatus,10,37321020
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C22-149,Terapontidae,Terapon,theraps,6,37321003
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C22-149,Tetraodontidae,Lagocephalus,lunaris,2,37467012
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C22-149,Tetraodontidae,Torquigener,spp,1,37467913
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C23-023,Carangidae,Selaroides,leptolepis,12,37337015
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C23-023,Carcharhinidae,Carcharhinus,cautus,1,37018034
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C23-023,Leiognathidae,Unknown,spp,2,37341000
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C23-023,Nemipteridae,Nemipterus,furcosus,1,37347005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C23-023,Nemipteridae,Pentapodus,vitta,3,37347022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C23-023,Nemipteridae,Scolopsis,meridiana,1,37347008
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C23-023,Nemipteridae,Unknown,spp,2,37347000
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C23-023,Pinguipedidae,Parapercis,nebulosa,1,37390005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C23-023,Pinguipedidae,Parapercis,spp,1,37390901
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C23-023,Scombridae,Scomberomorus,spp,1,37441792
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C23-023,Terapontidae,Pelates,spp,1,37321908
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C23-023,Terapontidae,Terapon,spp,1,37321901
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C23-023,Tetraodontidae,Lagocephalus,sceleratus,2,37467007
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C23-153,Carangidae,Caranx,bucculentus,1,37337016
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C23-153,Carangidae,Selaroides,leptolepis,4,37337015
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C23-153,Leiognathidae,Unknown,spp,1,37341000
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C23-153,Monacanthidae,Paramonacanthus,choirocephalus,1,37465064
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C23-153,Mullidae,Upeneus,spp,3,37355903
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C23-153,Nemipteridae,Pentapodus,porosus,1,37347007
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C23-153,Nemipteridae,Pentapodus,vitta,8,37347022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C23-153,Nemipteridae,Scolopsis,meridiana,1,37347008
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C23-153,Nemipteridae,Unknown,spp,1,37347000
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C23-153,Pinguipedidae,Parapercis,nebulosa,4,37390005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C23-153,Rhinidae,Rhynchobatus,australiae,1,37026005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C23-153,Scombridae,Scomberomorus,spp,2,37441792
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C23-153,Terapontidae,Pelates,octolineatus,13,37321020
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C23-153,Terapontidae,Terapon,theraps,5,37321003
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C23-153,Tetraodontidae,Lagocephalus,sceleratus,2,37467007
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C23-155,Carangidae,Selaroides,leptolepis,9,37337015
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C23-155,Carangidae,Unknown,spp,1,37337000
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C23-155,Carcharhinidae,Unknown,spp,1,37018901
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C23-155,Echeneidae,Echeneis,naucrates,1,37336001
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C23-155,Leiognathidae,Unknown,spp,4,37341000
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C23-155,Nemipteridae,Pentapodus,porosus,7,37347007
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C23-155,Nemipteridae,Pentapodus,vitta,12,37347022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C23-155,Nemipteridae,Scolopsis,meridiana,2,37347008
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C23-155,Nemipteridae,Unknown,spp,2,37347000
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C23-155,Pinguipedidae,Parapercis,nebulosa,1,37390005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C23-155,Scombridae,Scomberomorus,spp,3,37441792
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C23-155,Sillaginidae,Sillago,spp,1,37330904
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C23-155,Terapontidae,Pelates,octolineatus,9,37321020
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C23-155,Tetraodontidae,Lagocephalus,sceleratus,2,37467007
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C24-024,Carangidae,Selaroides,leptolepis,44,37337015
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C24-024,Labridae,Choerodon,cephalotes,1,37384004
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C24-024,Monacanthidae,Paramonacanthus,choirocephalus,3,37465064
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C24-024,Mullidae,Upeneus,australiae,6,37355032
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C24-024,Nemipteridae,Pentapodus,porosus,6,37347007
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C24-024,Nemipteridae,Pentapodus,vitta,23,37347022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C24-024,Pinguipedidae,Parapercis,nebulosa,3,37390005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C24-024,Scombridae,Scomberomorus,spp,1,37441792
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C24-024,Synodontidae,Saurida,undosquamis,3,37118001
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C24-024,Terapontidae,Pelates,octolineatus,7,37321020
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C24-158,Carangidae,Selaroides,leptolepis,23,37337015
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C24-158,Leiognathidae,Unknown,spp,6,37341000
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C24-158,Monacanthidae,Paramonacanthus,choirocephalus,8,37465064
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C24-158,Nemipteridae,Pentapodus,vitta,17,37347022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C24-158,Pinguipedidae,Parapercis,nebulosa,4,37390005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C24-158,Sphyrnidae,Sphyrna,mokarran,1,37019002
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C24-158,Synodontidae,Saurida,undosquamis,1,37118001
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C24-158,Terapontidae,Pelates,quadrilineatus,2,37321001
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C24-158,Terapontidae,Pelates,spp,1,37321908
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C24-158,Tetraodontidae,Lagocephalus,lunaris,1,37467012
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C24-159,Carangidae,Selaroides,leptolepis,37,37337015
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C24-159,Carcharhinidae,Carcharhinus,macloti,1,37018025
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C24-159,Monacanthidae,Paramonacanthus,choirocephalus,2,37465064
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C24-159,Mullidae,Upeneus,australiae,1,37355032
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C24-159,Nemipteridae,Pentapodus,porosus,6,37347007
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C24-159,Nemipteridae,Pentapodus,vitta,16,37347022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C24-159,Pinguipedidae,Parapercis,nebulosa,3,37390005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C24-159,Scombridae,Scomberomorus,spp,4,37441792
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C24-159,Synodontidae,Saurida,undosquamis,2,37118001
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C24-159,Terapontidae,Pelates,octolineatus,50,37321020
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C24-159,Tetraodontidae,Lagocephalus,sceleratus,2,37467007
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C24-160,Carangidae,Selaroides,leptolepis,41,37337015
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C24-160,Dasyatidae,Taeniurops,meyeni,1,37035017
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C24-160,Echeneidae,Echeneis,naucrates,1,37336001
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C24-160,Leiognathidae,Unknown,spp,5,37341000
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C24-160,Lethrinidae,Lethrinus,genivittatus,2,37351002
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C24-160,Lethrinidae,Lethrinus,nebulosus,1,37351008
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C24-160,Nemipteridae,Nemipterus,furcosus,2,37347005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C24-160,Nemipteridae,Pentapodus,porosus,13,37347007
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C24-160,Nemipteridae,Pentapodus,vitta,2,37347022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C24-160,Pinguipedidae,Parapercis,nebulosa,1,37390005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C24-160,Rachycentridae,Rachycentron,canadum,1,37335001
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C24-160,Scombridae,Scomberomorus,spp,2,37441792
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C24-162,Carangidae,Decapterus,spp,1,37337901
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C24-162,Carangidae,Selaroides,leptolepis,74,37337015
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C24-162,Lethrinidae,Lethrinus,genivittatus,1,37351002
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C24-162,Monacanthidae,Paramonacanthus,choirocephalus,1,37465064
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C24-162,Mullidae,Upeneus,spp,2,37355903
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C24-162,Nemipteridae,Nemipterus,furcosus,2,37347005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C24-162,Nemipteridae,Pentapodus,vitta,23,37347022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C24-162,Pinguipedidae,Parapercis,nebulosa,1,37390005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C24-162,Platycephalidae,Platycephalus,westraliae,1,37296020
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C24-162,Scombridae,Scomberomorus,spp,1,37441792
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C24-162,Synodontidae,Saurida,undosquamis,2,37118001
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C24-162,Terapontidae,Pelates,octolineatus,13,37321020
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C24-162,Tetraodontidae,Feroxodon,multistriatus,1,37467010
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C24-162,Tetraodontidae,Lagocephalus,sceleratus,1,37467007
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C25-163,Bothidae,Unknown,spp,1,37460922
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C25-163,Carangidae,Selaroides,leptolepis,9,37337015
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C25-163,Leiognathidae,Unknown,spp,1,37341000
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C25-163,Monacanthidae,Paramonacanthus,choirocephalus,3,37465064
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C25-163,Nemipteridae,Pentapodus,vitta,5,37347022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C25-163,Pinguipedidae,Parapercis,nebulosa,4,37390005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C25-163,Scombridae,Scomberomorus,spp,1,37441792
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C25-163,Synodontidae,Saurida,undosquamis,1,37118001
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C25-163,Terapontidae,Pelates,octolineatus,7,37321020
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C25-163,Terapontidae,Pelates,quadrilineatus,2,37321001
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C25-163,Terapontidae,Pelates,spp,8,37321908
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C25-164,Acanthuridae,Acanthurus,grammoptilus,5,37437002
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C25-164,Balistidae,Abalistes,stellatus,4,37465011
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C25-164,Balistidae,Balistoides,viridescens,1,37465048
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C25-164,Carangidae,Selaroides,leptolepis,2,37337015
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C25-164,Carangidae,Turrum,fulvoguttatum,1,37337037
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C25-164,Chaetodontidae,Chaetodon,aureofasciatus,3,37365013
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C25-164,Chaetodontidae,Chaetodon,lunula,2,37365042
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C25-164,Chaetodontidae,Chelmon,marginalis,2,37365007
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C25-164,Chaetodontidae,Coradion,chrysozonus,1,37365004
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C25-164,Labridae,Anampses,lennardi,1,37384016
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C25-164,Labridae,Chlorurus,microrhinos,2,37386020
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C25-164,Labridae,Choerodon,cauteroma,7,37384005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C25-164,Labridae,Choerodon,cyanodus,4,37384072
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C25-164,Labridae,Coris,pictoides,2,37384096
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C25-164,Labridae,Halichoeres,melanochir,1,37384115
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C25-164,Labridae,Hemigymnus,melapterus,1,37384125
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C25-164,Labridae,Hologymnosus,annulatus,1,37384126
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C25-164,Labridae,Labroides,dimidiatus,2,37384028
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C25-164,Labridae,Leptojulis,cyanopleura,1,37384027
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C25-164,Labridae,Scarus,ghobban,1,37386001
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C25-164,Labridae,Scarus,schlegeli,1,37386029
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C25-164,Labridae,Thalassoma,lunare,8,37384167
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C25-164,Labridae,Unknown,spp,1,37384900
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C25-164,Lethrinidae,Lethrinus,atkinsoni,2,37351013
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C25-164,Lethrinidae,Lethrinus,laticaudis,1,37351006
