OpCode	PointIndex	Filename	Frame	Time	PeriodTime	ImageCol	ImageRow	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Period	Attribute9	Attribute10
NCB624	370	NCB624_R19.avi	51566	34.37733	32.42133	402.37432	723.10011	Nemipteridae	Pentapodus	emeryii	37347027	1	AD	Passing	NA	Analysis	NA	NA
NCB624	371	NCB624_R19.avi	53545	35.69667	33.74067	1124.55482	466.17869	Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing	NA	Analysis	NA	NA
NCB624	372	NCB624_R19.avi	53545	35.69667	33.74067	959.41853	627.7718	Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing	NA	Analysis	NA	NA
NCB624	373	NCB624_R19.avi	53545	35.69667	33.74067	1052.45306	809.12809	Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing	NA	Analysis	NA	NA
NCB624	374	NCB624_R19.avi	53545	35.69667	33.74067	812.88916	651.0226	Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing	NA	Analysis	NA	NA
NCB624	375	NCB624_R19.avi	53545	35.69667	33.74067	687.29255	768.43918	Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing	NA	Analysis	NA	NA
NCB624	376	NCB624_R19.avi	53545	35.69667	33.74067	402.37432	716.12487	Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing	NA	Analysis	NA	NA
NCB624	377	NCB624_R19.avi	53545	35.69667	33.74067	495.40884	863.76749	Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing	NA	Analysis	NA	NA
NCB624	378	NCB624_R19.avi	53545	35.69667	33.74067	426.79588	804.47793	Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing	NA	Analysis	NA	NA
NCB624	379	NCB624_R19.avi	53545	35.69667	33.74067	297.71048	623.12164	Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing	NA	Analysis	NA	NA
NCB624	380	NCB624_R19.avi	53545	35.69667	33.74067	201.18716	670.78579	Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing	NA	Analysis	NA	NA
NCB624	381	NCB624_R19.avi	53545	35.69667	33.74067	59.30951	795.17761	Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing	NA	Analysis	NA	NA
NCB624	382	NCB624_R19.avi	53545	35.69667	33.74067	117.45609	767.27664	Lethrinidae	Lethrinus	atkinsoni	37351013	1	AD	Passing	NA	Analysis	NA	NA
NCB624	383	NCB624_R19.avi	53807	35.87133	33.91533	47.68019	37.20129	Carangidae	Alepes	vari	37337067	1	AD	Passing	NA	Analysis	NA	NA
NCB624	384	NCB624_R19.avi	53807	35.87133	33.91533	1604.84555	70.91496	Carangidae	Alepes	vari	37337067	1	AD	Passing	NA	Analysis	NA	NA
NCB624	385	NCB624_R19.avi	53807	35.87133	33.91533	1649.03695	3.48762	Carangidae	Alepes	vari	37337067	1	AD	Passing	NA	Analysis	NA	NA
NCB624	386	NCB624_R19.avi	53807	35.87133	33.91533	1525.7662	10.46286	Carangidae	Alepes	vari	37337067	1	AD	Passing	NA	Analysis	NA	NA
NCB624	387	NCB624_R19.avi	53807	35.87133	33.91533	1423.42823	46.50161	Carangidae	Alepes	vari	37337067	1	AD	Passing	NA	Analysis	NA	NA
NCB624	388	NCB624_R19.avi	53807	35.87133	33.91533	1366.44458	19.76319	Carangidae	Alepes	vari	37337067	1	AD	Passing	NA	Analysis	NA	NA
NCB624	389	NCB624_R19.avi	53807	35.87133	33.91533	1222.24107	104.62863	Carangidae	Alepes	vari	37337067	1	AD	Passing	NA	Analysis	NA	NA
NCB624	390	NCB624_R19.avi	53807	35.87133	33.91533	1182.70139	130.20452	Carangidae	Alepes	vari	37337067	1	AD	Passing	NA	Analysis	NA	NA
NCB624	391	NCB624_R19.avi	53807	35.87133	33.91533	1181.53846	19.76319	Carangidae	Alepes	vari	37337067	1	AD	Passing	NA	Analysis	NA	NA
NCB624	392	NCB624_R19.avi	53807	35.87133	33.91533	1082.68928	25.57589	Carangidae	Alepes	vari	37337067	1	AD	Passing	NA	Analysis	NA	NA
NCB624	393	NCB624_R19.avi	53807	35.87133	33.91533	1087.34101	96.49085	Carangidae	Alepes	vari	37337067	1	AD	Passing	NA	Analysis	NA	NA
NCB624	394	NCB624_R19.avi	53807	35.87133	33.91533	1053.61599	144.15501	Carangidae	Alepes	vari	37337067	1	AD	Passing	NA	Analysis	NA	NA
NCB624	395	NCB624_R19.avi	53807	35.87133	33.91533	1035.00909	169.73089	Carangidae	Alepes	vari	37337067	1	AD	Passing	NA	Analysis	NA	NA
NCB624	396	NCB624_R19.avi	53807	35.87133	33.91533	895.4573	70.91496	Carangidae	Alepes	vari	37337067	1	AD	Passing	NA	Analysis	NA	NA
NCB624	397	NCB624_R19.avi	53807	35.87133	33.91533	853.59176	89.51561	Carangidae	Alepes	vari	37337067	1	AD	Passing	NA	Analysis	NA	NA
NCB624	398	NCB624_R19.avi	53807	35.87133	33.91533	834.98486	134.85468	Carangidae	Alepes	vari	37337067	1	AD	Passing	NA	Analysis	NA	NA
NCB624	399	NCB624_R19.avi	53807	35.87133	33.91533	774.51242	212.74489	Carangidae	Alepes	vari	37337067	1	AD	Passing	NA	Analysis	NA	NA
NCB624	400	NCB624_R19.avi	53807	35.87133	33.91533	724.50636	208.09473	Carangidae	Alepes	vari	37337067	1	AD	Passing	NA	Analysis	NA	NA
NCB624	401	NCB624_R19.avi	53807	35.87133	33.91533	676.82617	134.85468	Carangidae	Alepes	vari	37337067	1	AD	Passing	NA	Analysis	NA	NA
NCB624	402	NCB624_R19.avi	53807	35.87133	33.91533	697.75893	62.77718	Carangidae	Alepes	vari	37337067	1	AD	Passing	NA	Analysis	NA	NA
NCB624	403	NCB624_R19.avi	53807	35.87133	33.91533	722.1805	43.01399	Carangidae	Alepes	vari	37337067	1	AD	Passing	NA	Analysis	NA	NA
NCB624	404	NCB624_R19.avi	53807	35.87133	33.91533	625.65718	48.8267	Carangidae	Alepes	vari	37337067	1	AD	Passing	NA	Analysis	NA	NA
NCB624	405	NCB624_R19.avi	53807	35.87133	33.91533	560.53301	125.55436	Carangidae	Alepes	vari	37337067	1	AD	Passing	NA	Analysis	NA	NA
NCB624	406	NCB624_R19.avi	53807	35.87133	33.91533	554.71835	180.19376	Carangidae	Alepes	vari	37337067	1	AD	Passing	NA	Analysis	NA	NA
NCB624	407	NCB624_R19.avi	53807	35.87133	33.91533	529.13386	239.48332	Carangidae	Alepes	vari	37337067	1	AD	Passing	NA	Analysis	NA	NA
NCB624	408	NCB624_R19.avi	53807	35.87133	33.91533	402.37432	110.44133	Carangidae	Alepes	vari	37337067	1	AD	Passing	NA	Analysis	NA	NA
NCB624	409	NCB624_R19.avi	53807	35.87133	33.91533	338.41308	29.06351	Carangidae	Alepes	vari	37337067	1	AD	Passing	NA	Analysis	NA	NA
NCB624	410	NCB624_R19.avi	53807	35.87133	33.91533	282.59237	79.05274	Carangidae	Alepes	vari	37337067	1	AD	Passing	NA	Analysis	NA	NA
NCB624	411	NCB624_R19.avi	53807	35.87133	33.91533	255.84494	88.35307	Carangidae	Alepes	vari	37337067	1	AD	Passing	NA	Analysis	NA	NA
NCB624	412	NCB624_R19.avi	53807	35.87133	33.91533	275.61478	127.87944	Carangidae	Alepes	vari	37337067	1	AD	Passing	NA	Analysis	NA	NA
NCB624	413	NCB624_R19.avi	53807	35.87133	33.91533	286.08116	142.99247	Carangidae	Alepes	vari	37337067	1	AD	Passing	NA	Analysis	NA	NA
NCB624	414	NCB624_R19.avi	53807	35.87133	33.91533	324.4579	191.81916	Carangidae	Alepes	vari	37337067	1	AD	Passing	NA	Analysis	NA	NA
NCB624	415	NCB624_R19.avi	53807	35.87133	33.91533	138.38886	160.43057	Carangidae	Alepes	vari	37337067	1	AD	Passing	NA	Analysis	NA	NA
NCB624	416	NCB624_R19.avi	53807	35.87133	33.91533	84.894	76.72766	Carangidae	Alepes	vari	37337067	1	AD	Passing	NA	Analysis	NA	NA
NCB624	417	NCB624_R19.avi	61228	40.81867	38.86267	859.40642	674.27341	Chaetodontidae	Chaetodon	lineolatus	37365041	1	AD	Passing	NA	Analysis	NA	NA
NCB624	418	NCB624_R19.avi	66849	44.566	42.61	1236.19624	845.16685	Nemipteridae	Pentapodus	emeryii	37347027	1	AD	Passing	NA	Analysis	NA	NA
NCB624	419	NCB624_R19.avi	66849	44.566	42.61	1007.09873	646.37244	Nemipteridae	Pentapodus	emeryii	37347027	1	AD	Passing	NA	Analysis	NA	NA
NCB624	420	NCB624_R19.avi	66849	44.566	42.61	937.32283	828.89128	Nemipteridae	Pentapodus	emeryii	37347027	1	AD	Passing	NA	Analysis	NA	NA
NCB624	421	NCB624_R19.avi	66849	44.566	42.61	696.596	928.86975	Nemipteridae	Pentapodus	emeryii	37347027	1	AD	Passing	NA	Analysis	NA	NA
NCB624	422	NCB624_R19.avi	66849	44.566	42.61	643.10115	840.51668	Nemipteridae	Pentapodus	emeryii	37347027	1	AD	Passing	NA	Analysis	NA	NA
NCB624	423	NCB624_R19.avi	66849	44.566	42.61	689.61841	780.06459	Nemipteridae	Pentapodus	emeryii	37347027	1	AD	Passing	NA	Analysis	NA	NA
NCB624	424	NCB624_R19.avi	66849	44.566	42.61	451.21744	639.3972	Nemipteridae	Pentapodus	emeryii	37347027	1	AD	Passing	NA	Analysis	NA	NA
NCB624	425	NCB624_R19.avi	67070	44.71333	42.75733	922.20472	830.05382	Labridae	Bodianus	bilunulatus	37384054	1	AD	Passing	NA	Analysis	NA	NA
NCB624	426	NCB624_R19.avi	67070	44.71333	42.75733	1453.66445	781.22713	Labridae	Bodianus	bilunulatus	37384054	1	AD	Passing	NA	Analysis	NA	NA
NCB624	427	NCB624_R19.avi	67070	44.71333	42.75733	1666.48092	934.68245	Labridae	Bodianus	bilunulatus	37384054	1	AD	Passing	NA	Analysis	NA	NA
NCB624	428	NCB624_R19.avi	69927	46.618	44.662	1651.36281	542.90635	Chaetodontidae	Chaetodon	plebeius	37365050	1	AD	Passing	NA	Analysis	NA	NA
NCB624	429	NCB624_R19.avi	69927	46.618	44.662	1708.34646	571.96986	Chaetodontidae	Chaetodon	plebeius	37365050	1	AD	Passing	NA	Analysis	NA	NA
NCB624	430	NCB624_R19.avi	70712	47.14133	45.18533	1831.6172	702.17438	Labridae	Bodianus	bilunulatus	37384054	1	AD	Passing	NA	Analysis	NA	NA
NCB624	431	NCB624_R19.avi	70712	47.14133	45.18533	1136.18413	685.89882	Labridae	Bodianus	bilunulatus	37384054	1	AD	Passing	NA	Analysis	NA	NA
NCB624	432	NCB624_R19.avi	70712	47.14133	45.18533	846.61417	724.26265	Labridae	Bodianus	bilunulatus	37384054	1	AD	Passing	NA	Analysis	NA	NA
NCB624	433	NCB624_R19.avi	70712	47.14133	45.18533	664.03392	920.73197	Labridae	Bodianus	bilunulatus	37384054	1	AD	Passing	NA	Analysis	NA	NA
NCB624	434	NCB624_R19.avi	70712	47.14133	45.18533	1507.1593	684.73628	Labridae	Bodianus	bilunulatus	37384054	1	AD	Passing	NA	Analysis	NA	NA
NCB624	435	NCB624_R19.avi	76232	50.82133	48.86533	1662.99213	446.4155	Nemipteridae	Pentapodus	emeryii	37347027	1	AD	Passing	NA	Analysis	NA	NA
NCB624	436	NCB624_R19.avi	76232	50.82133	48.86533	1157.1169	755.65124	Nemipteridae	Pentapodus	emeryii	37347027	1	AD	Passing	NA	Analysis	NA	NA
NCB624	437	NCB624_R19.avi	76232	50.82133	48.86533	982.67717	809.12809	Nemipteridae	Pentapodus	emeryii	37347027	1	AD	Passing	NA	Analysis	NA	NA
NCB624	438	NCB624_R19.avi	76232	50.82133	48.86533	730.32102	914.91927	Nemipteridae	Pentapodus	emeryii	37347027	1	AD	Passing	NA	Analysis	NA	NA
NCB624	439	NCB624_R19.avi	76232	50.82133	48.86533	790.79346	723.10011	Nemipteridae	Pentapodus	emeryii	37347027	1	AD	Passing	NA	Analysis	NA	NA
NCB624	440	NCB624_R19.avi	76232	50.82133	48.86533	561.69594	748.676	Nemipteridae	Pentapodus	emeryii	37347027	1	AD	Passing	NA	Analysis	NA	NA
NCB624	441	NCB624_R19.avi	76232	50.82133	48.86533	632.63477	467.34123	Nemipteridae	Pentapodus	emeryii	37347027	1	AD	Passing	NA	Analysis	NA	NA
NCB624	442	NCB624_R19.avi	76232	50.82133	48.86533	473.31314	685.89882	Nemipteridae	Pentapodus	emeryii	37347027	1	AD	Passing	NA	Analysis	NA	NA
NCB624	443	NCB624_R19.avi	76232	50.82133	48.86533	211.65354	478.96663	Nemipteridae	Pentapodus	emeryii	37347027	1	AD	Passing	NA	Analysis	NA	NA
NCB624	444	NCB624_R19.avi	82462	54.97467	53.01867	1575.77226	618.47147	Mullidae	Parupeneus	indicus	37355005	1	AD	Passing	NA	Analysis	NA	NA
NCB624	445	NCB624_R19.avi	82462	54.97467	53.01867	1699.043	576.62002	Mullidae	Parupeneus	indicus	37355005	1	AD	Passing	NA	Analysis	NA	NA
NCB624	446	NCB624_R19.avi	90705	60.47	58.514	1851.38704	418.51453	Carangidae	Carangoides	fulvoguttatus	37337037	1	AD	Passing	NA	Analysis	NA	NA
NCB624	447	NCB624_R19.avi	90705	60.47	58.514	1603.68262	488.26695	Carangidae	Carangoides	fulvoguttatus	37337037	1	AD	Passing	NA	Analysis	NA	NA
NCB624	448	NCB624_R19.avi	90705	60.47	58.514	1238.52211	492.91712	Carangidae	Carangoides	fulvoguttatus	37337037	1	AD	Passing	NA	Analysis	NA	NA
NCB624	449	NCB624_R19.avi	90705	60.47	58.514	733.80981	425.48977	Carangidae	Carangoides	fulvoguttatus	37337037	1	AD	Passing	NA	Analysis	NA	NA
NCB624	450	NCB624_R19.avi	92934	61.956	60	1335.04543	424.32723	Unknown	Unknown	spp	NA	0	NA	NA	End	Analysis	NA	NA
NCB666	0	NCB666_L61.avi	16789	11.19267	0	510.27557	390.16322	Unknown	Unknown	spp	NA	0	NA	NA	Time Seabed	Analysis	NA	NA
NCB666	1	NCB666_L61.avi	16792	11.19467	0.002	577.29333	1036.51795	Labridae	Leptojulis	cyanopleura	37384027	1	AD	Passing	NA	Analysis	NA	NA
NCB666	2	NCB666_L61.avi	16814	11.20933	0.01667	596.10533	819.10773	Labridae	Coris	caudimacula	37384092	1	AD	Passing	NA	Analysis	NA	NA
NCB666	3	NCB666_L61.avi	16842	11.228	0.03533	1008.79363	613.4494	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	4	NCB666_L61.avi	16842	11.228	0.03533	950.00612	577.0185	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	5	NCB666_L61.avi	16842	11.228	0.03533	933.54562	605.22307	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	6	NCB666_L61.avi	16842	11.228	0.03533	987.63013	446.57236	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	7	NCB666_L61.avi	16842	11.228	0.03533	1108.73239	418.36779	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	8	NCB666_L61.avi	16842	11.228	0.03533	1229.83466	653.40588	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	9	NCB666_L61.avi	16842	11.228	0.03533	1329.77342	671.03373	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	10	NCB666_L61.avi	16842	11.228	0.03533	1287.44642	632.25245	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	11	NCB666_L61.avi	16842	11.228	0.03533	1419.13043	673.38411	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	12	NCB666_L61.avi	16842	11.228	0.03533	1433.23944	661.63221	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	13	NCB666_L61.avi	16842	11.228	0.03533	1453.22719	715.69097	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	14	NCB666_L61.avi	16842	11.228	0.03533	898.27312	695.71273	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	15	NCB666_L61.avi	16842	11.228	0.03533	894.74587	672.20892	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	16	NCB666_L61.avi	16842	11.228	0.03533	857.12186	640.47878	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	17	NCB666_L61.avi	16842	11.228	0.03533	731.3166	719.21654	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	18	NCB666_L61.avi	16849	11.23267	0.04	1012.32088	625.20131	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	19	NCB666_L61.avi	16849	11.23267	0.04	978.22413	441.8716	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	20	NCB666_L61.avi	16849	11.23267	0.04	1127.5444	412.49184	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	21	NCB666_L61.avi	16849	11.23267	0.04	1313.31292	447.74755	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	22	NCB666_L61.avi	16849	11.23267	0.04	1396.79118	467.72579	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	23	NCB666_L61.avi	16849	11.23267	0.04	1376.80343	425.41893	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	24	NCB666_L61.avi	17048	11.36533	0.17267	777.17085	455.97388	Labridae	Choerodon	jordani	37384077	1	AD	Passing	NA	Analysis	NA	NA
NCB666	25	NCB666_L61.avi	17249	11.49933	0.30667	1019.37538	404.26551	Labridae	Choerodon	jordani	37384077	1	AD	Passing	NA	Analysis	NA	NA
NCB666	26	NCB666_L61.avi	17249	11.49933	0.30667	268.07103	478.3025	Labridae	Choerodon	jordani	37384077	1	AD	Passing	NA	Analysis	NA	NA
NCB666	27	NCB666_L61.avi	17249	11.49933	0.30667	196.35028	1015.36453	Labridae	Oxycheilinus	orientalis	37384030	1	AD	Passing	NA	Analysis	NA	NA
NCB666	28	NCB666_L61.avi	17342	11.56133	0.36867	688.98959	934.27639	Mullidae	Parupeneus	heptacanthus	37355004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	29	NCB666_L61.avi	17353	11.56867	0.376	885.33987	193.90642	Atherinidae	Unknown	sp10	NA	500	AD	Passing	NA	Analysis	NA	NA
NCB666	30	NCB666_L61.avi	17403	11.602	0.40933	925.31537	813.23177	Labridae	Cirrhilabrus	temminckii	37384085	1	AD	Passing	NA	Analysis	NA	NA
NCB666	31	NCB666_L61.avi	17406	11.604	0.41133	431.50031	797.9543	Labridae	Choerodon	vitta	37384006	1	AD	Passing	NA	Analysis	NA	NA
NCB666	32	NCB666_L61.avi	17790	11.86	0.66733	61.13901	574.66812	Lutjanidae	Lutjanus	lemniscatus	37346010	1	J	Passing	NA	Analysis	NA	NA
NCB666	33	NCB666_L61.avi	17792	11.86133	0.66867	360.9553	998.91186	Pinguipedidae	Parapercis	xanthozona	37390025	1	AD	Passing	NA	Analysis	NA	NA
NCB666	34	NCB666_L61.avi	17808	11.872	0.67933	485.58481	205.65832	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	35	NCB666_L61.avi	17808	11.872	0.67933	318.62829	240.91404	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	36	NCB666_L61.avi	17808	11.872	0.67933	445.60931	300.84875	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	37	NCB666_L61.avi	17808	11.872	0.67933	522.03307	363.13384	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	38	NCB666_L61.avi	17808	11.872	0.67933	594.92958	401.91513	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	39	NCB666_L61.avi	17808	11.872	0.67933	458.54256	366.65941	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	40	NCB666_L61.avi	17808	11.872	0.67933	328.03429	338.45484	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	41	NCB666_L61.avi	17808	11.872	0.67933	244.55603	330.22851000000003	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	42	NCB666_L61.avi	17808	11.872	0.67933	380.94305	159.8259	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	43	NCB666_L61.avi	17808	11.872	0.67933	368.0098	86.96409	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	44	NCB666_L61.avi	17808	11.872	0.67933	29.39375	357.25789	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	45	NCB666_L61.avi	17808	11.872	0.67933	27.04225	296.14799	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	46	NCB666_L61.avi	17808	11.872	0.67933	146.96877	331.4037	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	47	NCB666_L61.avi	17808	11.872	0.67933	90.53276	622.85092	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	48	NCB666_L61.avi	17808	11.872	0.67933	21.1635	552.3395	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	49	NCB666_L61.avi	17808	11.872	0.67933	58.78751	483.00326	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	50	NCB666_L61.avi	17808	11.872	0.67933	874.75811	472.42655	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	51	NCB666_L61.avi	17808	11.872	0.67933	939.42437	472.42655	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	52	NCB666_L61.avi	17808	11.872	0.67933	957.06062	494.75517	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	53	NCB666_L61.avi	17808	11.872	0.67933	952.35762	567.61697	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	54	NCB666_L61.avi	17808	11.872	0.67933	948.83037	594.64635	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	55	NCB666_L61.avi	17808	11.872	0.67933	1084.04164	518.25898	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	56	NCB666_L61.avi	17808	11.872	0.67933	1105.20514	557.04026	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	57	NCB666_L61.avi	17808	11.872	0.67933	1033.48438	411.31665	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	58	NCB666_L61.avi	17808	11.872	0.67933	847.71586	367.8346	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	59	NCB666_L61.avi	17808	11.872	0.67933	926.49112	353.73232	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	60	NCB666_L61.avi	17808	11.872	0.67933	928.84262	330.22851000000003	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	61	NCB666_L61.avi	17808	11.872	0.67933	1014.67238	244.43961	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	62	NCB666_L61.avi	17808	11.872	0.67933	1361.51868	506.50707	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	63	NCB666_L61.avi	17808	11.872	0.67933	1365.04593	494.75517	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	64	NCB666_L61.avi	17808	11.872	0.67933	1401.49418	471.25136	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	65	NCB666_L61.avi	17808	11.872	0.67933	1326.24617	454.79869	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	66	NCB666_L61.avi	17808	11.872	0.67933	1362.69443	424.24374	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	67	NCB666_L61.avi	17808	11.872	0.67933	1422.65769	440.69641	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	68	NCB666_L61.avi	17808	11.872	0.67933	1415.60318	393.68879	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	69	NCB666_L61.avi	17808	11.872	0.67933	1373.27618	393.68879	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	70	NCB666_L61.avi	17808	11.872	0.67933	1502.6087	405.4407	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	71	NCB666_L61.avi	17808	11.872	0.67933	1536.70545	483.00326	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	72	NCB666_L61.avi	17808	11.872	0.67933	1245.11941	397.21436	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	73	NCB666_L61.avi	17808	11.872	0.67933	1729.52848	464.20022	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	74	NCB666_L61.avi	17808	11.872	0.67933	1589.61421	439.52122	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	75	NCB666_L61.avi	17808	11.872	0.67933	1374.45193	581.71926	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	76	NCB666_L61.avi	17808	11.872	0.67933	1359.16718	533.53645	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	77	NCB666_L61.avi	17808	11.872	0.67933	1315.66442	514.73341	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	78	NCB666_L61.avi	17808	11.872	0.67933	905.32762	418.36779	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	79	NCB666_L61.avi	17808	11.872	0.67933	671.35334	619.32535	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	80	NCB666_L61.avi	17808	11.872	0.67933	685.46234	524.13493	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
NCB666	81	NCB666_L61.avi	17808	11.872	0.67933	768.9406	693.36235	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	Analysis	NA	NA
