FAMILY	GENUS	SPECIES	CAAB CODE
Mysidae	Haplostylus	dakini	28086006
Mysidae	Heteromysis	australica	28086045
Mysidae	Heteromysis	heronensis	28086049
Mysidae	Pseudanchialina	pusilla	28086031
Mysidae	Megalopsis	denticauda	28086081
Mysidae	Mysidella	mukaii	28086034
Mysidae	Heteromysis	gymnura	28086048
Mysidae	Haplostylus	multispinosus	28086010
Bornellidae	Bornella	dotoides	24441004
Leucosiidae	Ixa	pulcherrima	28876008
Leucosiidae	Ixa	cylindrus	28876066
Leucosiidae	Oreophorus	reticulatus	28876048
Leucosiidae	Ixa	acuta	28876065
Leucosiidae	Tanaoa	speciosus	28876092
Leucosiidae	Alox	ornatum	28876033
Leucosiidae	Ixa	inermis	28876016
Leucosiidae	Nursia	plicata	28876020
Leucosiidae	Dolos	petraeus	28876037
Leucosiidae	Merocryptus	lambriformis	28876001
Leucosiidae	Arcania	tuberculata	28876063
Architectonicidae	Architectonica	trochlearis	24231004
Architectonicidae	Psilaxis	oxytropis	24231042
Architectonicidae	Architectonica	perdix	24231005
Architectonicidae	Architectonica	grandiosa	24231011
Architectonicidae	Granosolarium	asperum	24231036
Architectonicidae	Heliacus	corallinus	24231025
Architectonicidae	Architectonica	perspectiva	24231001
Architectonicidae	Heliacus	cerdaleus	24231022
Porcellanidae	Lissoporcellana	spinuligera	28843011
Porcellanidae	Porcellana	nitida	28843046
Porcellanidae	Petrolisthes	eldredgei	28843022
Porcellanidae	Petrolisthes	scabriculus	28843031
Anomiidae	Anomia	trigonopsis	23275001
Temnopleuridae	Salmacis	belli	25241023
Temnopleuridae	Mespilia	globulus	25241013
Temnopleuridae	Temnotrema	siamense	25241032
Temnopleuridae	Amblypneustes	grandis	25241003
Temnopleuridae	Amblypneustes	formosus	25241002
Temnopleuridae	Amblypneustes	pulchellus	25241008
Temnopleuridae	Temnotrema	bothryoides	25241028
Temnopleuridae	Pseudechinus	novaezealandiae	25241001
Talitridae	Vallorchestia	dispar	28477005
Talitridae	Notorchestia	naturaliste	28477022
Talitridae	Deshurleyella	ringanohinohi	28477043
Talitridae	Bellorchestia	chathamensis	28477047
Costellariidae	Vexillum	deshayesii	24213022
Costellariidae	Vexillum	oleacea	24213093
Costellariidae	Vexillum	vulpecula	24213077
Costellariidae	Austromitra	volucra	24213008
Costellariidae	Vexillum	kathiewayae	24213100
Costellariidae	Vexillum	semicostatum	24213065
Costellariidae	Austromitra	rubiginosa	24213095
Costellariidae	Vexillum	cancellarioides	24213049
Costellariidae	Vexillum	crocatum	24213053
Costellariidae	Austromitra	arnoldi	24213006
Costellariidae	Vexillum	costatum	24213019
Porcellanidae	Pisidia	dispar	28843035
Porcellanidae	Petrolisthes	haplodactylus	28843003
Porcellanidae	Lissoporcellana	furcillata	28843007
Porcellanidae	Lissoporcellana	quadrilobata	28843010
Porcellanidae	Lissoporcellana	pectinata	28843009
Porcellanidae	Petrolisthes	unilobatus	28843034
Porcellanidae	Polyonyx	haigae	28843039
Porcellanidae	Neopetrolisthes	maculatus	28843002
Porcellanidae	Pachycheles	sculptus	28843017
Talitridae	Microrchestia	watsonae	28477018
Talitridae	Protorchestia	ceduna	28477024
Talitridae	Austropacifica	australis	28477027
Talitridae	Platorchestia	paraplatensis	28477023
Talitridae	Floresorchestia	poorei	28477016
Talitridae	Fleuriella	crenatus	28477045
Talitridae	Bellorchestia	marmorata	28477007
Talitridae	Chroestia	lota	28477001
Pickworthiidae	Sansonia	kirkpatricki	24096008
Pickworthiidae	Chrystella	islandica	24096011
Pickworthiidae	Mareleptopoma	pellucens	24096003
Costellariidae	Vexillum	castum	24213087
Costellariidae	Alisimitra	tehuaorum	24213103
Costellariidae	Vexillum	tokubeii	24213112
Costellariidae	Austromitra	planata	24213109
Costellariidae	Austromitra	schomburgki	24213106
Costellariidae	Austromitra	analogica	24213001
Costellariidae	Vexillum	plicarium	24213074
Costellariidae	Vexillum	daedalum	24213021
Costellariidae	Vexillum	pisolinum	24213064
Costellariidae	Vexillum	discolorium	24213023
Costellariidae	Vexillum	polygonum	24213036
Costellariidae	Vexillum	modestum	24213032
Costellariidae	Austromitra	minutenodosa	24213007
Costellariidae	Vexillum	cavea	24213050
Costellariidae	Vexillum	amabile	24213045
Costellariidae	Vexillum	amandum	24213013
Costellariidae	Protoelongata	corallina	24213052
Costellariidae	Vexillum	angustissimum	24213014
Costellariidae	Vexillum	acromiale	24213010
Alpheidae	Synalpheus	carinatus	28765124
Eophliantidae	Bircenna	ignea	28481001
Eophliantidae	Cylindryllioides	mawsoni	28481004
Raninidae	Ranina	ranina	28865001
Dromiidae	Fultodromia	spinifera	28852027
Dromiidae	Petalomera	longipes	28852033
Dromiidae	Austrodromidia	insignis	28852003
Dromiidae	Conchoecetes	conchifera	28852008
Dromiidae	Stimdromia	lateralis	28852010
Dromiidae	Lamarckdromia	globosa	28852002
Dromiidae	Cryptodromiopsis	tridens	28852020
Dromiidae	Petalomera	pulchra	28852031
Dromiidae	Lauridromia	intermedia	28852029
Dromiidae	Desmodromia	tranterae	28852014
Alpheidae	Synalpheus	charon	28765125
Alpheidae	Alpheus	facetus	28765043
Alpheidae	Synalpheus	gracilirostris	28765132
Alpheidae	Alpheus	sizou	28765016
Alpheidae	Batella	parvimanus	28765109
Alpheidae	Alpheus	staphylinus	28765083
Alpheidae	Synalpheus	comatularum	28765126
Alpheidae	Alpheus	brevirostris	28765028
Alpheidae	Rugathanas	verrucosus	28765186
Alpheidae	Synalpheus	demani	28765128
Alpheidae	Alpheus	richardsoni	28765005
Alpheidae	Alpheus	polyxo	28765073
Alpheidae	Alpheus	hutchingsae	28765050
Alpheidae	Alpheus	ovaliceps	28765063
Alpheidae	Alpheus	levisculus	28765053
Alpheidae	Alpheus	imitatrix	28765071
Alpheidae	Athanas	dimorphus	28765097
Fissurellidae	Tugali	parmophoidea	24040008
Fissurellidae	Monodilepas	monilifera	24040069
Fissurellidae	Zeidora	maoria	24040079
Fissurellidae	Diodora	lineata	24040003
Fissurellidae	Scutus	forsythi	24040054
Fissurellidae	Zeidora	tasmanica	24040055
Fissurellidae	Scutus	antipodes	24040053
Fissurellidae	Amblychilepas	javanicensis	24040022
Fissurellidae	Emarginula	striatula	24040066
Fissurellidae	Emarginula	connectens	24040067
Fissurellidae	Monodilepas	skinneri	24040071
Fissurellidae	Puncturella	spirigera	24040073
Fissurellidae	Monodilepas	diemenensis	24040068
Fissurellidae	Emarginula	devota	24040039
Phoxocephalidae	Birubius	nammuldus	28401030
Phoxocephalidae	Leongathus	alannah	28401095
Phoxocephalidae	Phoxocephalus	rupullus	28401109
Phoxocephalidae	Waipirophoxus	waipiro	28401149
Phoxocephalidae	Harpiniopsis	australis	28401057
Phoxocephalidae	Birubius	eake	28401010
Alpheidae	Alpheopsis	garricki	28765184
Alpheidae	Athanas	shawnsmithi	28765174
Alpheidae	Alpheus	inopinatus	28765158
Alpheidae	Synalpheus	neomeris	28765139
Alpheidae	Alpheus	edwardsi	28765003
Alpheidae	Leptalpheus	denticulatus	28765183
Alpheidae	Alpheus	alcyone	28765015
Alpheidae	Alpheus	parasocialis	28765069
Alpheidae	Alpheus	serenei	28765077
Alpheidae	Arete	indicus	28765093
Alpheidae	Synalpheus	sciro	28765148
Alpheidae	Alpheus	chiragricus	28765032
Fissurellidae	Amblychilepas	crucis	24040021
Fissurellidae	Zeidora	lodderae	24040056
Fissurellidae	Diodora	ticaonica	24040019
Phoxocephalidae	Limnoporeia	cooki	28401101
Phoxocephalidae	Birubius	kingae	28401098
Phoxocephalidae	Tipimegus	thalerus	28401086
Phoxocephalidae	Booranus	tikeri	28401041
Phoxocephalidae	Birubius	narus	28401031
Phoxocephalidae	Uldanamia	pillare	28401087
Phoxocephalidae	Birubius	apari	28401004
Phoxocephalidae	Cephalophoxoides	kergueleni	28401103
Phoxocephalidae	Birubius	gambodeni	28401013
Phoxocephalidae	Birubius	kareus	28401017
Phoxocephalidae	Parharpinia	warte	28401079
Phoxocephalidae	Cephalophoxoides	tunggeus	28401053
Phoxocephalidae	Birubius	yorlunus	28401040
Alpheidae	Synalpheus	pococki	28765145
Alpheidae	Synalpheus	harpagatrus	28765134
Alpheidae	Alpheus	acutocarinus	28765013
Alpheidae	Synalpheus	paraneomeris	28765143
Alpheidae	Alpheus	balaenodigitus	28765021
Alpheidae	Potamalpheops	darwiniensis	28765114
Alpheidae	Alpheus	barbatus	28765023
Alpheidae	Salmoneus	tricristatus	28765120
Alpheidae	Betaeopsis	acanthops	28765111
Alpheidae	Athanas	hasswelli	28765100
Alpheidae	Synalpheus	nilandensis	28765141
Alpheidae	Salmoneus	sibogae	28765119
Alpheidae	Athanas	polymorphus	28765105
Alpheidae	Alpheus	australosulcatus	28765020
Alpheidae	Automate	dolichognatha	28765107
Alpheidae	Alpheus	bannerorum	28765022
Alpheidae	Alpheus	deuteropus	28765035
Alpheidae	Alpheus	brevicristatus	28765027
Alpheidae	Alpheus	maindroni	28765056
Iulopididae	Iulopis	mirabilis	28569002
Sophrosynidae	Sophrosyne	rodondo	28430006
Sophrosynidae	Sophrosyne	abyssi	28430001
Sophrosynidae	Sophrosyne	integricauda	28430003
Cyclochlamydidae	Cyclochlamys	wanganellica	23271030
Cyclochlamydidae	Cyclochlamys	delli	23271023
Cyclochlamydidae	Cyclochlamys	hexagonalis	23271007
Cyclochlamydidae	Cyclochlamys	mestayerae	23271026
Cyclochlamydidae	Cyclochlamys	pteriola	23271044
Cyclochlamydidae	Chlamydella	favus	23271008
Cyclochlamydidae	Cyclochlamys	nepeanensis	23271061
Diogenidae	Calcinus	guamensis	28827028
Cerithiopsidae	Synthopsis	acuminata	24186144
Cerithiopsidae	Seila	regia	24186131
Cerithiopsidae	Tubercliopsis	georgensis	24186103
Cerithiopsidae	Seila	albosutura	24186070
Cerithiopsidae	Sundaya	tuberculata	24186143
Cerithiopsidae	Joculator	minor	24186059
Cerithiopsidae	Socienna	gregaria	24186084
Cerithiopsidae	Tubercliopsis	capricornia	24186098
Cerithiopsidae	Cerithiopsis	stylifera	24186031
Cerithiopsidae	Joculator	sublima	24186119
Cerithiopsidae	Mendax	seilaformis	24186124
Cerithiopsidae	Mendax	marginatus	24186123
Cerithiopsidae	Seila	elegantissima	24186135
Cerithiopsidae	Synthopsis	demissa	24186093
Cerithiopsidae	Horologica	westiana	24186010
Cerithiopsidae	Joculator	continens	24186052
Cerithiopsidae	Potenatomus	nanus	24186068
Cerithiopsidae	Clathropsis	mellita	24186036
Cerithiopsidae	Seila	iredalei	24186074
Cerithiopsidae	Cerithiopsis	powelli	24186030
Alpheidae	Athanas	japonicus	28765101
Alpheidae	Alpheus	bidens	28765025
Alpheidae	Athanas	ornithorhynchus	28765103
Alpheidae	Alpheus	astrinx	28765002
Alpheidae	Alpheus	bunburius	28765031
Alpheidae	Alpheus	frontalis	28765044
Alpheidae	Alpheus	malabaricus	28765057
Alpheidae	Alpheus	tasmanicus	28765090
Alpheidae	Synalpheus	ancistrorhynchus	28765121
Alpheidae	Alpheus	sudara	28765087
Volvatellidae	Volvatella	angeliniana	24366005
Volvatellidae	Volvatella	australis	24366001
Lyonsiellidae	Lyonsiella	aotearoa	23426003
Lymnaeidae	Pseudosuccinea	columella	24490005
Lymnaeidae	Austropeplea	tomentosa	24490002
Lymnaeidae	Peregriana	peregra	24490003
Cucullaeidae	Cucullaea	petita	23227003
Diogenidae	Paguristes	brevirostris	28827079
Diogenidae	Dardanus	undulatus	28827008
Diogenidae	Dardanus	arrosor	28827001
Diogenidae	Aniculus	retipes	28827023
Diogenidae	Calcinus	spicatus	28827040
Diogenidae	Diogenes	senex	28827073
Diogenidae	Calcinus	elegans	28827027
Diogenidae	Paguristes	alegrias	28827078
Diogenidae	Dardanus	corrugatus	28827006
Diogenidae	Diogenes	pallescens	28827071
Diogenidae	Paguristes	kimberleyensis	28827081
Cerithiopsidae	Joculator	hedleyi	24186055
Cerithiopsidae	Seila	cingulifera	24186072
Pseudoziidae	Pseudozius	pacificus	28972003
Callipallenidae	Meridionale	chevron	33011042
Callipallenidae	Pigrogromitus	timsanus	33011023
Callipallenidae	Oropallene	minjerriba	33011046
Callipallenidae	Meridionale	tasmania	33011048
Callipallenidae	Meridionale	dubia	33011034
Callipallenidae	Callipallene	micracantha	33011008
Callipallenidae	Seguapallene	aculeata	33011030
Callipallenidae	Callipallene	novaezealandiae	33011009
Callipallenidae	Oropallene	dimorpha	33011011
Callipallenidae	Propallene	vagus	33011027
Callipallenidae	Parapallene	obtusirostris	33011022
Callipallenidae	Anoropallene	valida	33011001
Anomiidae	Monia	zelandica	23275002
Anomiidae	Enigmonia	aenigmatica	23275006
Diogenidae	Clibanarius	virescens	28827022
Diogenidae	Cancellus	typus	28827018
Diogenidae	Paguristes	squamosus	28827085
Diogenidae	Dardanus	callichela	28827005
Diogenidae	Calcinus	laurentae	28827033
Diogenidae	Paguristes	puniceus	28827091
Diogenidae	Clibanarius	striolatus	28827052
Diogenidae	Paguristes	geminatus	28827097
Diogenidae	Dardanus	setifer	28827059
Diogenidae	Clibanarius	infraspinatus	28827047
Diogenidae	Calcinus	minutus	28827035
Diogenidae	Dardanus	deformis	28827055
Diogenidae	Calcinus	pulcher	28827037
Diogenidae	Diogenes	biramus	28827061
Diogenidae	Paguristes	sulcatus	28827086
Diogenidae	Diogenes	capricorneus	28827062
Diogenidae	Paguristes	alcocki	28827092
Diogenidae	Calcinus	imperialis	28827030
Diogenidae	Diogenes	custos	28827063
Diogenidae	Diogenes	jousseaumei	28827013
Phoxocephalidae	Cephalophoxoides	kukathus	28401051
Phoxocephalidae	Booranus	weemus	28401043
Phoxocephalidae	Birubius	thalmus	28401035
Phoxocephalidae	Birubius	kokorus	28401020
Phoxocephalidae	Birubius	kinkus	28401019
Phoxocephalidae	Yammacoona	kunarella	28401091
Phoxocephalidae	Kulgaphoxus	cadgeeus	28401064
Phoxocephalidae	Birubius	lorus	28401022
Cerithiopsidae	Socienna	cylindricum	24186083
Cerithiopsidae	Clathropsis	thornleyana	24186037
Cerithiopsidae	Joculator	abbreviatus	24186049
Cerithiopsidae	Socienna	apicicostata	24186017
Cerithiopsidae	Joculator	minimus	24186058
Cerithiopsidae	Tubercliopsis	elongata	24186100
Cerithiopsidae	Pilaflexis	regularis	24186018
Cerithiopsidae	Synthopsis	regia	24186146
Cerithiopsidae	Horologica	perligera	24186045
Cerithiopsidae	Tubercliopsis	macalpinei	24186106
Cerithiopsidae	Seila	maoria	24186134
Planorbidae	Stimulator	consetti	24492051
Planorbidae	Gyraulus	gilberti	24492023
Planorbidae	Gyraulus	hesperus	24492024
Planorbidae	Isidorella	newcombi	24492036
Planorbidae	Kessneria	papillosa	24492048
Pterasteridae	Euretaster	insignis	25139001
Pterasteridae	Pteraster	obesus	25139002
Pterasteridae	Pteraster	robertsoni	25139006
Pterasteridae	Hymenaster	carnosus	25139011
Planorbidae	Glyptophysa	variabilis	24492055
Schizochitonidae	Schizochiton	incisus	23119001
Opisthoteuthidae	Grimpoteuthis	meangensis	23653009
Opisthoteuthidae	Grimpoteuthis	innominata	23653003
Opisthoteuthidae	Opisthoteuthis	mero	23653007
Pomatiopsidae	Coxiella	striata	24112006
Pomatiopsidae	Coxiella	striatula	24112007
Otinidae	Smeagol	manneringi	24471004
Otinidae	Smeagol	phillipensis	24471003
Unciolidae	Dryopoides	westwoodi	28542001
Apseudidae	Bunakenia	labanticheiros	28107022
Apseudidae	Apseudes	fecunda	28107014
Apseudidae	Muramurina	splendida	28107015
Apseudidae	Siegius	rostridentatus	28107013
Apseudidae	Paradoxapseudes	paneacis	28107023
Apseudidae	Apseudes	atuini	28107011
Apseudidae	Apseudes	poorei	28107007
Apseudidae	Apseudes	abditospina	28107005
Apseudidae	Pugiodactylus	syntomos	28107009
Apseudidae	Paradoxapseudes	larakia	28107001
Lanceolidae	Scypholanceola	aestiva	28555011
Lanceolidae	Lanceola	intermedia	28555008
Lanceolidae	Lanceola	clausi	28555007
Leucosiidae	Ancylodactyla	nana	28876115
Leucosiidae	Leucosia	punctata	28876089
Leucosiidae	Raylilia	uenoi	28876119
Leucosiidae	Arcania	cornuta	28876015
Leucosiidae	Arcania	undecimspinosa	28876006
Leucosiidae	Heterolithadia	fallax	28876116
Leucosiidae	Nursilia	dentata	28876071
Leucosiidae	Cryptocnemus	vincentianus	28876030
Leucosiidae	Cryptocnemus	haddoni	28876027
Corallanidae	Argathona	rostrata	28221008
Corallanidae	Alcirona	maldivensis	28221001
Corallanidae	Argathona	rhinoceros	28221007
Pseudolividae	Zemira	australis	24204001
Madrellidae	Madrella	ferruginosa	24453002
Dreissenidae	Mytilopsis	sallei	23378001
Leucosiidae	Euclosia	unidentata	28876060
Leucosiidae	Ryphila	cancellus	28876076
Leucosiidae	Leucosia	reticulata	28876058
Leucosiidae	Philyra	angularis	28876073
Leucosiidae	Tokoyo	eburnea	28876080
Leucosiidae	Myra	eudactyla	28876024
Leucosiidae	Bellidilia	undecimspinosa	28876003
Leucosiidae	Arcania	gracilis	28876086
Leucosiidae	Tlos	muriger	28876049
Leucosiidae	Alox	rugosum	28876035
Leucosiidae	Myra	biconica	28876018
Leucosiidae	Ebalia	lambriformis	28876041
Leucosiidae	Seulocia	laevimana	28876090
Leucosiidae	Arcania	elongata	28876061
Leucosiidae	Cryptocnemus	planus	28876029
Astriclypeidae	Echinodiscus	truncatus	25273005
Anaspidesidae	Anaspides	swaini	28021008
Anaspidesidae	Anaspides	jarmani	28021007
Anaspidesidae	Paranaspides	williamsi	28021011
Anaspidesidae	Allanaspides	helonomus	28021001
Ligiidae	Ligia	exotica	28235002
Physeteridae	Physeter	catodon	41119003
Amphilochidae	Amphilochus	justi	28462006
Amphilochidae	Amphilochus	marionis	28462001
Mitridae	Imbricariopsis	punctata	24211074
Mitridae	Pterygia	undulosa	24211103
Mitridae	Nebularia	coarctata	24211032
Mitridae	Scabricola	olivaeformis	24211073
Podoceridae	Podocerus	lobatus	28548009
Podoceridae	Podocerus	rockingham	28548028
Podoceridae	Podocerus	clavicarius	28548023
Podoceridae	Podocerus	hystrix	28548006
Podoceridae	Podocerus	vulgaris	28548020
Podoceridae	Podocerus	tamoshanta	28548019
Podoceridae	Podocerus	chelonophilus	28548012
Podoceridae	Laetmatophilus	triceratops	28548022
Podoceridae	Podocerus	hanapepe	28548025
Podoceridae	Podocerus	manawatu	28548017
Podoceridae	Laetmatophilus	dabberi	28548002
Podoceridae	Podocerus	brasilensis	28548010
Podoceridae	Podocerus	casuarinensis	28548011
Naticidae	Mammilla	mammata	24165070
Naticidae	Polinices	aurantius	24165041
Naticidae	Falsilunatia	benthicola	24165061
Naticidae	Uberella	barrierensis	24165093
Naticidae	Tanea	zelandica	24165071
Naticidae	Natica	stellata	24165021
Naticidae	Naticarius	alapapilionis	24165024
Naticidae	Naticarius	insecta	24165026
Naticidae	Kerguelenatica	delicatula	24165079
Mitridae	Imbricaria	flammea	24211097
Mitridae	Nebularia	contracta	24211033
Mitridae	Neocancilla	clathrus	24211001
Mitridae	Quasimitra	puncticulata	24211042
Mitridae	Scabricola	gilbertsoni	24211015
Mitridae	Pterygia	sinensis	24211070
Mitridae	Calcimitra	glaphyria	24211101
Mitridae	Imbricaria	kermadecensis	24211108
Mitridae	Strigatella	luctuosa	24211039
Mitridae	Strigatella	decurtata	24211055
Mitridae	Strigatella	imperialis	24211018
Mitridae	Roseomitra	incarnata	24211113
Mitridae	Pseudonebularia	rubritincta	24211045
Mitridae	Nebularia	pellisserpentis	24211059
Mitridae	Carinomitra	typha	24211062
Mitridae	Imbricariopsis	conovula	24211071
Mitridae	Domiporta	filaris	24211088
Mitridae	Scabricola	barrywilsoni	24211075
Mitridae	Fusidomiporta	suturata	24211048
Cassidae	Semicassis	westralis	24171030
Cassidae	Phalium	bandatum	24171003
Cassidae	Galeodea	leucodoma	24171029
Cassidae	Phalium	glaucum	24171019
Cassidae	Semicassis	thomsoni	24171024
Cassidae	Semicassis	sophia	24171023
Cassidae	Phalium	areola	24171018
Cassidae	Semicassis	labiata	24171020
Cassidae	Cassis	kreipli	24171033
Cassidae	Casmaria	perryi	24171013
Naticidae	Mammilla	melanostoma	24165006
Naticidae	Uberella	denticulifera	24165094
Naticidae	Uberella	alacris	24165092
Naticidae	Friginatica	conjuncta	24165087
Naticidae	Gennaeosinum	intercisum	24165059
Naticidae	Falsilunatia	amphiala	24165085
Naticidae	Naticarius	philippinensis	24165082
Naticidae	Polinices	constanti	24165080
Naticidae	Sinum	incisum	24165054
Naticidae	Sinum	javanicum	24165055
Naticidae	Tectonatica	suffusa	24165022
Naticidae	Gennaeosinum	peleum	24165060
Naticidae	Natica	schepmani	24165035
Naticidae	Tanea	lineata	24165016
Naticidae	Polinices	putealis	24165044
Naticidae	Tanea	sagittata	24165019
Naticidae	Polinices	citrinus	24165066
Naticidae	Sinum	eximium	24165053
Mitridae	Quasimitra	nubila	24211020
Mitridae	Scabricola	coriacea	24211076
Mitridae	Roseomitra	citharoidea	24211087
Mitridae	Neocancilla	papilio	24211093
Mesodesmatidae	Paphies	donacina	23346012
Mesodesmatidae	Paphies	australis	23346011
Mesodesmatidae	Atactodea	cuneata	23346001
Mesodesmatidae	Atactodea	heterodon	23346008
Mesodesmatidae	Davila	plana	23346009
Mesodesmatidae	Atactodea	striata	23346003
Cyamiidae	Cyamiomactra	laminifera	23320045
Cyamiidae	Perrierina	mestayerae	23320031
Cyamiidae	Kidderia	bicolor	23320019
Cyamiidae	Kidderia	campbellica	23320014
Cyamiidae	Perrierina	insulana	23320029
Cyamiidae	Kidderia	costata	23320015
Cyamiidae	Cyamium	communis	23320003
Cyamiidae	Cyamiomactra	carina	23320007
Cyamiidae	Reloncavia	mactroides	23320002
Scyphacidae	Actaecia	bipleura	28259011
Scyphacidae	Actaecia	pallida	28259015
Scyphacidae	Haloniscus	stilifer	28259003
Scyphacidae	Alloniscus	oahuensis	28259004
Scyphacidae	Actaecia	thomsoni	28259016
Scyphacidae	Alloniscus	pallidulus	28259005
Pycnogonidae	Pycnogonum	rickettsi	33017003
Pycnogonidae	Pycnogonum	aurilineatum	33017001
Pycnogonidae	Pycnogonum	rhinoceros	33017011
Pycnogonidae	Pycnogonum	torresi	33017004
Ungulinidae	Felaniella	ethima	23308007
Ungulinidae	Diplodonta	globus	23308016
Ungulinidae	Felaniella	zelandica	23308019
