Sample	Genus	Species	Count	Length	Precision	Range	Family
10dKC1-10	Coris	auricularis	1	346.5025	9.7832	3203.2702	Labridae
10dKC1-10	Coris	auricularis	2	457.3966	30.7243	5937.9567	Labridae
10dKC1-10	Enoplosus	armatus	1	198.1725	7.0228	3657.2908	Enoplosidae
10dKC1-10	Enoplosus	armatus	2	308.369	19.3104	3766.7536	Enoplosidae
10dKC1-10	Trachinops	noarlungae	1	59.7851	3.7424	2774.6589	Plesiopidae
10dKC1-10	Coris	auricularis	1	55.333	1.4722	1735.0686	Labridae
10dKC1-10	Coris	auricularis	1	74.947	1.0093	1617.4842	Labridae
10dKC1-10	Thalassoma	lunare	1	318.7875	46.2463	6469.6216	Labridae
10dKC1-10	Austrolabrus	maculatus	1	91.3203	2.5959	2072.9287	Labridae
10dKC1-10	Parma	mccullochi	1	234.8252	5.266	4422.6941	Pomacentridae
10dKC1-10	Parma	mccullochi	1	252.4061	3.9025	3104.2265	Pomacentridae
10dKC1-10	Coris	auricularis	1	71.2931	7.249	2603.6159	Labridae
10dKC1-10	Austrolabrus	maculatus	1	119.6732	3.398	2105.5057	Labridae
10dKC1-11	Parma	mccullochi	1	91.2952	2.877	2086.4412	Pomacentridae
10dKC1-11	Meuschenia	galii	1	275.9594	6.5189	2410.174	Monacanthidae
10dKC1-11	Austrolabrus	maculatus	1	93.5682	2.8098	1599.927	Labridae
10dKC1-11	Parma	mccullochi	1	227.4059	1.6167	1581.918	Pomacentridae
10dKC1-11	Coris	auricularis	1	65.7328	3.4264	2448.9966	Labridae
10dKC1-11	Coris	auricularis	1	66.9589	1.1805	1736.3792	Labridae
10dKC1-11	Coris	auricularis	2	101.044	3.4347	2471.5178	Labridae
10dKC1-11	Coris	auricularis	3	76.2028	3.4379	2322.1839	Labridae
10dKC1-11	Coris	auricularis	1	318.1152	6.6946	3995.0081	Labridae
10dKC1-11	Coris	auricularis	1	269.7332	1.1833	1001.8991	Labridae
10dKC1-11	Coris	auricularis	1	69.1916	2.7271	2528.5669	Labridae
10dKC1-11	Coris	auricularis	1	289.4547	4.1521	1940.7765	Labridae
10dKC1-11	Coris	auricularis	2	114.4363	1.8456	2176.7717	Labridae
10dKC1-11	Coris	auricularis	3	88.7073	8.427	3580.7237	Labridae
10dKC1-11	Coris	auricularis	1	136.6058	2.245	1465.8731	Labridae
10dKC1-11	Coris	auricularis	1	157.1348	3.0497	2010.6756	Labridae
10dKC1-12	Notolabrus	parilus	1	209.6619	2.0753	1850.854	Labridae
10dKC1-12	Parma	mccullochi	1	133.7983	6.7897	3425.211	Pomacentridae
10dKC1-12	Pomacentrus	milleri	1	69.1032	1.0978	1617.6218	Pomacentridae
10dKC1-12	Austrolabrus	maculatus	1	114.951	4.9337	2223.5583	Labridae
10dKC1-12	Austrolabrus	maculatus	1	91.5288	2.2035	1473.5358	Labridae
10dKC1-12	Austrolabrus	maculatus	1	62.9746	1.0804	1620.7106	Labridae
10dKC1-12	Austrolabrus	maculatus	1	105.3241	2.989	1902.8565	Labridae
10dKC1-12	Parma	mccullochi	1	245.3764	2.4659	2241.08	Pomacentridae
10dKC1-12	Parma	mccullochi	1	233.1859	1.5533	1656.2583	Pomacentridae
10dKC1-12	Coris	auricularis	1	59.5077	3.9053	1713.5257	Labridae
10dKC1-12	Coris	auricularis	2	112.1012	4.3434	1856.8512	Labridae
10dKC1-12	Coris	auricularis	1	70.4399	1.3287	1679.4939	Labridae
10dKC2-1	Trachinops	noarlungae	1	51.7623	1.4889	1610.1626	Plesiopidae
10dKC2-1	Notolabrus	parilus	1	257.7181	5.5334	2284.5107	Labridae
10dKC2-1	Parma	mccullochi	1	224.3946	7.6901	4123.4281	Pomacentridae
10dKC2-1	Pempheris	klunzingeri	1	150.196	3.2347	2677.4886	Pempheridae
10dKC2-2	Parma	mccullochi	1	230.1412	3.8819	2350.3207	Pomacentridae
10dKC2-2	Coris	auricularis	1	71.9448	2.658	1762.0937	Labridae
10dKC2-2	Coris	auricularis	1	88.5803	1.3784	1549.6282	Labridae
10dKC2-2	Coris	auricularis	2	66.5219	1.9081	1729.0383	Labridae
10dKC2-2	Coris	auricularis	1	64.3582	2.6146	1600.1092	Labridae
10dKC2-2	Coris	auricularis	1	89.3061	1.3878	1594.3083	Labridae
10dKC2-2	Coris	auricularis	1	78.0371	1.4988	2083.5334	Labridae
10dKC2-2	Coris	auricularis	1	135.5973	13.7047	3206.4035	Labridae
10dKC2-2	Coris	auricularis	2	95.2726	6.6614	3677.8559	Labridae
10dKC2-2	Coris	auricularis	1	54.5971	2.5276	2325.8438	Labridae
10dKC2-2	Coris	auricularis	1	69.0943	1.4388	1588.3836	Labridae
10dKC2-2	Parma	mccullochi	1	225.2338	1.5275	1347.562	Pomacentridae
10dKC2-2	Parma	mccullochi	1	233.7925	10.153	2776.6176	Pomacentridae
10dKC2-3	Austrolabrus	maculatus	1	130.0375	3.6519	2345.909	Labridae
10dKC2-3	Coris	auricularis	1	90.3063	5.1485	2114.1495	Labridae
10dKC2-3	Coris	auricularis	1	61.9937	2.6178	1779.1315	Labridae
10dKC2-3	Coris	auricularis	1	79.7182	2.3669	2553.4846	Labridae
10dKC2-3	Coris	auricularis	1	117.6054	2.6702	2152.4116	Labridae
10dKC2-3	Parma	mccullochi	1	149.1931	1.8215	1574.5229	Pomacentridae
10dKC2-3	Parma	mccullochi	1	129.3118	1.6599	2351.4708	Pomacentridae
10dKC2-3	Coris	auricularis	1	61.784	2.4099	2337.5238	Labridae
10dKC2-3	Parma	mccullochi	1	94.1898	3.0625	2257.9666	Pomacentridae
10dKC2-3	Parma	mccullochi	2	50.1639	3.9017	2362.2375	Pomacentridae
10dKC2-3	Coris	auricularis	1	71.4682	1.7514	1743.8452	Labridae
10dKC2-3	Austrolabrus	maculatus	1	68.6122	1.4422	2364.5594	Labridae
10dKC2-3	Parma	mccullochi	1	230.2539	30.3415	5717.667	Pomacentridae
10dKC2-3	Austrolabrus	maculatus	1	93.2692	1.8827	2324.4302	Labridae
10dKC2-3	Parma	mccullochi	1	42.6189	3.5699	1782.8942	Pomacentridae
10dKC2-3	Anampses	geographicus	1	292.8349	2.5998	2055.3101	Labridae
10dKC2-3	Notolabrus	parilus	1	257.6041	2.5604	1627.9107	Labridae
10dKC2-3	Coris	auricularis	1	77.5933	5.0324	2047.1195	Labridae
10dKC2-4	Coris	auricularis	1	80.8935	5.4611	3010.5821	Labridae
10dKC2-4	Notolabrus	parilus	1	289.4088	3.8912	3155.659	Labridae
10dKC2-4	Notolabrus	parilus	1	56.657	1.0763	1473.3203	Labridae
10dKC2-4	Coris	auricularis	1	73.1689	1.8647	1853.598	Labridae
10dKC2-4	Coris	auricularis	1	73.487	4.3185	2017.7224	Labridae
10dKC2-4	Coris	auricularis	2	81.5272	5.7447	2047.9887	Labridae
10dKC2-4	Bodianus	frenchii	1	293.0239	2.8636	1623.3299	Labridae
10dKC2-4	Austrolabrus	maculatus	1	93.1503	4.1013	2489.2326	Labridae
10dKC2-4	Kyphosus	cornelii	1	337.5973	1.2017	1440.9985	Kyphosidae
10dKC2-4	Trachinops	brauni	1	50.5495	1.6898	1361.0844	Plesiopidae
10dKC2-4	Trachinops	brauni	2	49.3397	1.3754	1381.046	Plesiopidae
10dKC2-4	Trachinops	brauni	3	47.4769	0.9484	1484.8869	Plesiopidae
10dKC2-4	Trachinops	brauni	4	57.0859	1.0165	1513.6264	Plesiopidae
10dKC2-4	Trachinops	brauni	5	57.7211	0.9637	1546.544	Plesiopidae
10dKC2-4	Trachinops	brauni	6	57.372	1.1098	1524.365	Plesiopidae
10dKC2-4	Parma	mccullochi	1	206.0211	6.6156	2931.2764	Pomacentridae
10dKC2-4	Coris	auricularis	1	173.6451	3.2531	1984.4226	Labridae
10dKC2-4	Parma	mccullochi	1	170.4508	1.9454	1866.0721	Pomacentridae
10dKC2-5	Parma	mccullochi	1	120.694	1.0971	1578.9771	Pomacentridae
10dKC2-5	Parma	mccullochi	2	236.046	4.4968	1962.1261	Pomacentridae
10dKC2-5	Coris	auricularis	1	78.7425	1.8049	1805.4137	Labridae
10dKC2-5	Parma	mccullochi	1	254.2924	4.0147	3618.2101	Pomacentridae
10dKC2-5	Austrolabrus	maculatus	1	104.1175	1.1996	1866.6768	Labridae
10dKC2-5	Austrolabrus	maculatus	1	84.5655	1.6077	2226.2925	Labridae
10dKC2-5	Austrolabrus	maculatus	1	106.1899	2.5268	1539.7402	Labridae
10dKC2-6	Notolabrus	parilus	1	193.9801	1.1387	1723.3678	Labridae
10dKC2-6	Coris	auricularis	1	113.8729	5.2021	2263.4293	Labridae
10dKC2-6	Notolabrus	parilus	1	287.496	5.5462	2634.1894	Labridae
10dKC2-6	Myliobatis	tenuicaudatus	1	976.9778	40.154	6626.7837	Myliobatidae
10dKC2-6	Coris	auricularis	1	57.0125	1.2501	1983.69	Labridae
10dKC2-6	Coris	auricularis	1	81.7697	1.646	1672.5981	Labridae
10dKC2-6	Coris	auricularis	1	48.3765	2.1097	1614.5345	Labridae
10dKC2-6	Coris	auricularis	1	69.0872	2.6773	1493.9892	Labridae
10dKC2-7	Chelmonops	curiosus	1	131.3118	3.9691	2261.2333	Chaetodontidae
10dKC2-7	Chromis	klunzingeri	1	77.7963	1.0914	1553.9843	Pomacentridae
10dKC2-7	Chromis	klunzingeri	2	76.0629	3.2425	2063.7846	Pomacentridae
10dKC2-7	Coris	auricularis	1	78.2588	1.0687	1574.0048	Labridae
10dKC2-7	Meuschenia	galii	1	282.7204	29.3214	4869.5886	Monacanthidae
10dKC2-7	Coris	auricularis	1	84.1249	2.5935	1726.1592	Labridae
10dKC2-7	Thalassoma	lutescens	1	295.0144	1.9027	1722.1146	Labridae
10dKC2-7	Eubalichthys	cyanoura	1	388.8318	2.0537	2208.099	Monacanthidae
10dKC2-7	Eubalichthys	cyanoura	2	351.3494	6.6142	2402.6624	Monacanthidae
10dKC2-7	Trachinops	brauni	1	57.719	3.1966	1667.2694	Plesiopidae
10dKC2-7	Trachinops	brauni	2	39.8536	1.4565	1698.9938	Plesiopidae
10dKC2-7	Trachinops	brauni	3	42.322	1.5552	1681.3414	Plesiopidae
10dKC2-7	Parma	mccullochi	1	224.1614	2.827	2095.8566	Pomacentridae
10dKC2-7	Parma	mccullochi	1	266.5071	13.214	3207.3803	Pomacentridae
10dKC2-7	Trachinops	noarlungae	1	53.1369	2.6819	2407.8069	Plesiopidae
10dKC2-7	Trachinops	noarlungae	2	47.9063	4.761	2291.0847	Plesiopidae
10dKC2-7	Trachinops	noarlungae	3	44.5023	4.4172	2362.486	Plesiopidae
10dKC2-7	Kyphosus	cornelii	1	316.3338	10.6704	2828.4175	Kyphosidae
10dKC2-7	Kyphosus	cornelii	1	395.9644	22.6779	4998.4788	Kyphosidae
10dKC2-7	Kyphosus	cornelii	1	341.0572	24.3113	5344.6275	Kyphosidae
10dKC2-7	Kyphosus	cornelii	1	386.5204	9.4127	4428.5665	Kyphosidae
10dKC2-7	Meuschenia	flavolineata	1	299.5908	2.9913	2522.9174	Monacanthidae
10dKC2-7	Coris	auricularis	1	269.0406	8.8119	2663.4665	Labridae
10dKC2-8	Kyphosus	cornelii	1	352.0046	4.7297	2504.1338	Kyphosidae
10dKC2-8	Kyphosus	cornelii	1	362.9642	5.2329	2600.7347	Kyphosidae
10dKC2-8	Kyphosus	cornelii	1	437.5083	12.3816	3542.9903	Kyphosidae
10dKC2-8	Kyphosus	cornelii	1	318.2717	3.4839	2955.8422	Kyphosidae
10dKC2-8	Kyphosus	cornelii	1	380.719	7.2972	2628.219	Kyphosidae
10dKC2-8	Kyphosus	cornelii	1	322.6112	4.7687	2463.6808	Kyphosidae
10dKC2-8	Kyphosus	cornelii	1	366.103	2.6327	3143.7188	Kyphosidae
10dKC2-8	Parma	mccullochi	1	231.8466	4.2373	2437.4693	Pomacentridae
10dKC2-8	Kyphosus	cornelii	1	390.9506	8.0723	2564.8013	Kyphosidae
10dKC2-8	Kyphosus	cornelii	1	331.0701	4.7924	2317.4343	Kyphosidae
10dKC2-8	Parma	mccullochi	1	227.2444	1.947	1628.264	Pomacentridae
10dKC2-8	Kyphosus	cornelii	1	398.3189	2.6717	2762.1526	Kyphosidae
10dKC2-8	Coris	auricularis	1	72.373	4.846	2833.1297	Labridae
10dKC2-8	Coris	auricularis	2	67.8648	3.0209	2697.9063	Labridae
10dKC2-8	Enoplosus	armatus	1	212.5933	7.8366	3045.0087	Enoplosidae
10dKC2-8	Enoplosus	armatus	1	207.7478	5.4114	2116.636	Enoplosidae
10dKC2-8	Coris	auricularis	1	56.3937	2.011	2171.54	Labridae
10dKC2-8	Coris	auricularis	2	47.4935	6.1054	2200.3342	Labridae
10dKC2-8	Coris	auricularis	1	90.0181	1.6202	1829.0798	Labridae
10dKC2-8	Coris	auricularis	1	76.5252	1.2999	1453.5034	Labridae
10dKC2-8	Pseudolabrus	biserialis	1	165.9603	16.7462	3836.6973	Labridae
10dKC2-8	Parma	mccullochi	1	246.1631	12.1437	5947.6729	Pomacentridae
10dKC2-8	Parma	mccullochi	1	224.708	10.2107	4142.708	Pomacentridae
10dKC2-8	Trachinops	brauni	1	49.9848	3.0834	1713.938	Plesiopidae
10dKC2-8	Parma	mccullochi	1	226.3193	2.9798	1470.2761	Pomacentridae
10dKC2-9	Coris	auricularis	1	76.3122	1.284	1707.0952	Labridae
10dKC2-9	Trachinops	noarlungae	1	50.1685	3.1704	2635.8474	Plesiopidae
10dKC2-9	Trachinops	noarlungae	2	49.1524	4.4349	2708.505	Plesiopidae
10dKC2-9	Trachinops	noarlungae	3	60.0781	6.7435	2733.3568	Plesiopidae
10dKC2-9	Pempheris	klunzingeri	1	134.0412	6.1863	2237.8854	Pempheridae
10dKC2-9	Pempheris	klunzingeri	2	129.6443	7.455	2389.5555	Pempheridae
10dKC2-9	Pempheris	klunzingeri	3	122.7633	3.8756	2417.8704	Pempheridae
10dKC2-9	Pempheris	klunzingeri	4	170.0705	6.9919	2551.0715	Pempheridae
10dKC2-9	Pempheris	klunzingeri	5	137.9334	3.3776	2359.1298	Pempheridae
10dKC2-9	Pseudolabrus	biserialis	1	153.4268	2.2872	2411.2789	Labridae
10dKC2-9	Pempheris	klunzingeri	1	159.3382	21.2357	4041.6291	Pempheridae
10dKC2-9	Coris	auricularis	1	83.8866	7.5917	2930.9857	Labridae
10dKC2-9	Coris	auricularis	1	77.2143	1.5523	1594.4392	Labridae
10dKC2-9	Notolabrus	parilus	1	261.2041	2.7838	2169.5797	Labridae
10dKC2-9	Coris	auricularis	1	92.6525	13.264	3567.1854	Labridae
10dKC2-9	Notolabrus	parilus	1	179.392	4.8686	2092.6017	Labridae
10dKC2-9	Coris	auricularis	1	81.1903	2.8992	2226.6087	Labridae
10dKC2-10	Notolabrus	parilus	1	137.4932	3.2894	2344.6801	Labridae
10dKC2-10	Parma	mccullochi	1	228.5137	20.9062	4448.7993	Pomacentridae
10dKC2-10	Trachinops	noarlungae	1	66.6527	2.4266	2119.1047	Plesiopidae
10dKC2-10	Trachinops	noarlungae	2	56.6295	2.2704	2035.0545	Plesiopidae
10dKC2-10	Trachinops	noarlungae	3	54.1616	1.9471	1897.3377	Plesiopidae
10dKC2-10	Trachinops	noarlungae	4	47.8959	2.8954	1995.8436	Plesiopidae
10dKC2-10	Meuschenia	hippocrepis	1	328.1349	8.3872	3223.7664	Monacanthidae
10dKC2-10	Meuschenia	hippocrepis	1	298.8775	3.2865	2678.2846	Monacanthidae
10dKC2-10	Parma	mccullochi	1	138.8838	2.5535	1772.8762	Pomacentridae
10dKC2-10	Chelmonops	curiosus	1	154.622	1.111	1930.6335	Chaetodontidae
10dKC2-11	Coris	auricularis	1	81.765	2.6274	2408.164	Labridae
10dKC2-11	Coris	auricularis	2	73.4674	5.0337	2381.8378	Labridae
10dKC2-11	Austrolabrus	maculatus	1	47.1251	2.5277	1720.4909	Labridae
10dKC2-11	Chelmonops	curiosus	1	90.3308	2.1815	1944.8681	Chaetodontidae
10dKC2-11	Austrolabrus	maculatus	1	90.1813	2.0819	1723.8289	Labridae
10dKC2-11	Parma	mccullochi	1	219.2082	0.8686	1017.3365	Pomacentridae
10dKC2-12	Kyphosus	cornelii	1	325.5628	4.1319	2872.3831	Kyphosidae
10dKC2-12	Kyphosus	cornelii	2	379.3453	2.3318	2862.0036	Kyphosidae
10dKC2-12	Parma	mccullochi	1	221.8749	2.3362	2510.7937	Pomacentridae
10dKC2-12	Kyphosus	cornelii	1	376.0547	7.5341	5805.9447	Kyphosidae
10dKC2-12	Coris	auricularis	1	85.2715	3.3699	1689.4517	Labridae
10dKC2-12	Chromis	klunzingeri	1	36.1038	2.3209	1972.3747	Pomacentridae
10dKC2-12	Coris	auricularis	1	83.672	4.0682	1982.025	Labridae
10dKC2-12	Coris	auricularis	2	81.5088	3.593	1625.46	Labridae
10dKC2-12	Chromis	klunzingeri	1	40.7408	3.5555	1743.2278	Pomacentridae
10dKC2-12	Austrolabrus	maculatus	1	84.8235	2.629	1862.155	Labridae
10dKC2-12	Kyphosus	cornelii	1	354.2712	13.3843	4384.4067	Kyphosidae
10dKC2-12	Kyphosus	cornelii	1	378.6132	9.0981	3131.6332	Kyphosidae
10dKC2-12	Kyphosus	cornelii	1	313.3735	7.2992	2569.9114	Kyphosidae
10dKC2-12	Kyphosus	cornelii	1	373.8873	6.2942	2294.2729	Kyphosidae
10dKC2-12	Parma	mccullochi	1	224.5658	13.3087	3760.3976	Pomacentridae
10dKC2-12	Austrolabrus	maculatus	1	71.6125	2.2901	2114.4046	Labridae
10dKC2-12	Austrolabrus	maculatus	2	83.9903	1.5692	2253.4092	Labridae
10dKC2-12	Coris	auricularis	1	373.7489	10.2941	3969.8568	Labridae
10dKC2-12	Bodianus	frenchii	1	262.8451	5.8904	2330.7395	Labridae
10dKC2-12	Parma	mccullochi	1	231.384	1.3991	1346.0979	Pomacentridae
10dKC3-1	Meuschenia	galii	1	296.3589	1.9731	2132.8179	Monacanthidae
10dKC3-1	Parma	mccullochi	1	172.1164	3.8247	1779.2897	Pomacentridae
10dKC3-1	Notolabrus	parilus	1	200.0041	6.8071	2443.2956	Labridae
10dKC3-1	Austrolabrus	maculatus	1	91.183	1.7986	2226.4937	Labridae
10dKC3-2	Kyphosus	cornelii	1	192.1266	5.6217	2729.1241	Kyphosidae
10dKC3-2	Kyphosus	cornelii	2	203.5889	3.1707	2399.7282	Kyphosidae
10dKC3-2	Meuschenia	galii	1	270.3156	3.5395	2431.8233	Monacanthidae
10dKC3-2	Coris	auricularis	1	128.179	2.0457	2307.0829	Labridae
10dKC3-2	Coris	auricularis	1	91.4146	4.2243	2593.3243	Labridae
10dKC3-2	Notolabrus	parilus	1	175.3432	2.3917	2100.9992	Labridae
10dKC3-2	Olisthops	cyanomelas	1	327.3392	20.7083	4103.492	Odacidae
10dKC3-2	Kyphosus	cornelii	1	256.3364	1.5036	2238.0631	Kyphosidae
10dKC3-2	Parma	mccullochi	1	176.4253	2.4764	1831.9978	Pomacentridae
10dKC3-2	Kyphosus	cornelii	1	223.245	5.2162	2502.5242	Kyphosidae
10dKC3-2	Notolabrus	parilus	1	147.9686	3.0517	2620.6601	Labridae
10dKC3-2	Parma	mccullochi	1	199.1778	1.5527	1581.0384	Pomacentridae
10dKC3-2	Notolabrus	parilus	1	131.9532	3.7449	1744.6035	Labridae
10dKC3-3	Kyphosus	cornelii	1	256.5303	3.9853	3060.5437	Kyphosidae
10dKC3-3	Parma	mccullochi	1	215.4712	2.4966	1780.742	Pomacentridae
10dKC3-3	Parma	mccullochi	1	191.9462	1.1907	1710.4114	Pomacentridae
10dKC3-3	Parma	mccullochi	1	198.7734	18.2597	4205.1344	Pomacentridae
10dKC3-3	Coris	auricularis	1	66.0166	3.2662	2404.5916	Labridae
10dKC3-4	Coris	auricularis	1	122.8629	2.7244	1892.6986	Labridae
10dKC3-4	Olisthops	cyanomelas	1	372.7171	3.9924	2395.0387	Odacidae
10dKC3-4	Parma	mccullochi	1	143.6684	3.8806	2327.3181	Pomacentridae
10dKC3-5	Parma	mccullochi	1	209.112	2.9533	1657.6232	Pomacentridae
10dKC3-5	Pempheris	klunzingeri	1	88.5991	3.7107	1869.0682	Pempheridae
10dKC3-5	Notolabrus	parilus	1	78.0908	2.7175	1837.2112	Labridae
10dKC3-5	Coris	auricularis	1	143.7501	1.9286	2329.9439	Labridae
10dKC3-5	Coris	auricularis	1	139.3443	2.0533	1620.1471	Labridae
10dKC3-5	Coris	auricularis	2	115.1613	1.4356	1757.2441	Labridae
10dKC3-6	Parma	mccullochi	1	151.0402	11.4825	3347.2826	Pomacentridae
10dKC3-6	Notolabrus	parilus	1	159.8217	3.6171	3793.6309	Labridae
10dKC3-6	Parma	mccullochi	1	130.8413	3.0734	2275.0595	Pomacentridae
10dKC3-6	Coris	auricularis	1	70.6176	2.3518	2374.4349	Labridae
10dKC3-6	Coris	auricularis	1	65.4674	2.0133	2122.7651	Labridae
10dKC3-7	Coris	auricularis	1	107.3958	5.8461	2478.4358	Labridae
10dKC3-7	Enoplosus	armatus	1	227.8661	6.053	2463.7114	Enoplosidae
10dKC3-7	Enoplosus	armatus	1	230.7304	2.6567	1586.7591	Enoplosidae
10dKC3-7	Pempheris	klunzingeri	1	34.8661	1.9169	1592.6078	Pempheridae
10dKC3-7	Notolabrus	parilus	1	124.2752	1.4711	1662.5337	Labridae
10dKC3-7	Notolabrus	parilus	1	187.5375	4.482	3239.6412	Labridae
10dKC3-7	Parma	mccullochi	1	116.9302	2.6662	2094.7125	Pomacentridae
10dKC3-8	Trachinops	noarlungae	1	80.4659	6.5566	3678.8613	Plesiopidae
10dKC3-8	Trachinops	noarlungae	2	68.7076	9.9336	3543.94	Plesiopidae
10dKC3-8	Trachinops	noarlungae	3	70.8343	8.1551	3400.9098	Plesiopidae
10dKC3-8	Trachinops	noarlungae	4	56.9521	4.8176	3052.0672	Plesiopidae
10dKC3-8	Trachinops	noarlungae	5	41.5779	11.2888	3317.7098	Plesiopidae
10dKC3-8	Trachinops	noarlungae	6	73.0697	5.7289	3654.5575	Plesiopidae
10dKC3-8	Trachinops	noarlungae	7	56.9368	6.3875	3437.2331	Plesiopidae
10dKC3-8	Notolabrus	parilus	1	131.6861	2.6213	2567.2426	Labridae
10dKC3-8	Notolabrus	parilus	1	183.3982	4.1894	2513.9156	Labridae
10dKC3-8	Austrolabrus	maculatus	1	90.4853	2.7891	2196.9629	Labridae
10dKC3-8	Parma	mccullochi	1	212.4788	3.6554	1835.3318	Pomacentridae
10dKC3-8	Parma	mccullochi	1	146.1008	1.6146	1735.4098	Pomacentridae
10dKC3-8	Kyphosus	cornelii	1	229.2833	5.1725	2679.8507	Kyphosidae
10dKC3-8	Parma	mccullochi	1	164.6884	2.1231	2628.7769	Pomacentridae
10dKC3-8	Parma	mccullochi	1	191.9158	1.9629	1691.3317	Pomacentridae
10dKC3-8	Notolabrus	parilus	1	138.0387	2.7986	2004.6786	Labridae
10dKC3-9	Parma	mccullochi	1	207.479	1.3906	1494.0856	Pomacentridae
10dKC3-9	Parma	mccullochi	1	199.3185	1.5039	2020.424	Pomacentridae
10dKC3-9	Schuettea	woodwardi	1	151.2513	1.9097	1959.0963	Monodactylidae
10dKC3-9	Schuettea	woodwardi	1	164.3287	2.4572	1976.4301	Monodactylidae
10dKC3-9	Schuettea	woodwardi	2	168.1252	5.2167	2121.9655	Monodactylidae
10dKC3-9	Schuettea	woodwardi	3	123.8259	3.4411	2452.9517	Monodactylidae
10dKC3-9	Schuettea	woodwardi	4	177.9484	2.98	2389.1151	Monodactylidae
10dKC3-9	Schuettea	woodwardi	1	145.486	1.8038	1767.6872	Monodactylidae
10dKC3-9	Schuettea	woodwardi	1	199.4837	5.3215	2247.1358	Monodactylidae
10dKC3-9	Schuettea	woodwardi	1	164.7519	5.1161	3068.0813	Monodactylidae
10dKC3-9	Schuettea	woodwardi	2	156.9775	4.1438	2335.7453	Monodactylidae
10dKC3-9	Schuettea	woodwardi	3	161.925	2.5045	2498.955	Monodactylidae
10dKC3-9	Schuettea	woodwardi	4	159.8929	7.6946	2500.4539	Monodactylidae
10dKC3-9	Schuettea	woodwardi	5	161.8296	5.8853	2692.8719	Monodactylidae
10dKC3-9	Schuettea	woodwardi	6	197.4978	7.6751	3370.576	Monodactylidae
10dKC3-9	Schuettea	woodwardi	7	133.0958	4.8133	2856.9328	Monodactylidae
10dKC3-9	Schuettea	woodwardi	8	126.7022	7.8651	2999.3216	Monodactylidae
10dKC3-9	Schuettea	woodwardi	9	140.6116	2.8413	3279.1231	Monodactylidae
10dKC3-9	Schuettea	woodwardi	10	135.2106	4.1732	2446.7106	Monodactylidae
10dKC3-9	Schuettea	woodwardi	1	152.8251	5.0487	2192.893	Monodactylidae
10dKC3-9	Schuettea	woodwardi	2	161.1086	1.5581	2222.2962	Monodactylidae
10dKC3-9	Schuettea	woodwardi	3	155.9227	3.1468	2148.9991	Monodactylidae
10dKC3-9	Schuettea	woodwardi	4	159.3598	5.0647	2294.025	Monodactylidae
10dKC3-9	Schuettea	woodwardi	5	158.0385	5.7258	2503.798	Monodactylidae
10dKC3-9	Schuettea	woodwardi	6	168.8821	4.5447	2204.0622	Monodactylidae
10dKC3-9	Schuettea	woodwardi	7	145.9555	5.8381	2285.7987	Monodactylidae
10dKC3-9	Schuettea	woodwardi	8	161.0957	5.9808	2352.3641	Monodactylidae
10dKC3-9	Schuettea	woodwardi	9	146.4998	3.6734	2150.8998	Monodactylidae
10dKC3-9	Schuettea	woodwardi	10	146.5883	6.3862	2474.1428	Monodactylidae
10dKC3-9	Schuettea	woodwardi	11	144.8745	6.476	2386.5512	Monodactylidae
10dKC3-9	Schuettea	woodwardi	12	170.5001	5.4829	2391.5035	Monodactylidae
10dKC3-9	Schuettea	woodwardi	13	140.6026	3.6533	2486.9609	Monodactylidae
10dKC3-9	Schuettea	woodwardi	14	144.8434	4.2828	2197.2642	Monodactylidae
10dKC3-9	Schuettea	woodwardi	1	150.2966	3.5665	2352.9445	Monodactylidae
10dKC3-9	Parma	mccullochi	1	209.1224	1.4109	1847.7208	Pomacentridae
10dKC3-9	Olisthops	cyanomelas	1	226.3146	3.9575	2644.5713	Odacidae
10dKC3-9	Olisthops	cyanomelas	1	265.9173	3.1558	2832.1016	Odacidae
10dKC3-9	Parma	mccullochi	1	184.3177	2.457	1631.0563	Pomacentridae
10dKC3-9	Parma	mccullochi	1	233.1004	4.4571	3046.793	Pomacentridae
10dKC3-9	Parma	mccullochi	1	217.9533	11.37	3026.6693	Pomacentridae
10dKC3-9	Parma	mccullochi	1	138.2153	2.113	2116.2936	Pomacentridae
10dKC3-10	Parma	mccullochi	1	222.4093	6.0015	2777.8531	Pomacentridae
10dKC3-10	Parma	mccullochi	1	171.5921	4.6718	2491.2222	Pomacentridae
10dKC3-10	Coris	auricularis	1	99.0618	3.1999	2639.2579	Labridae
10dKC3-10	Notolabrus	parilus	1	265.8122	2.6137	1809.8629	Labridae
10dKC3-10	Parma	mccullochi	1	216.4045	5.1566	1968.1401	Pomacentridae
10dKC3-10	Parma	mccullochi	1	222.938	2.1673	1821.572	Pomacentridae
10dKC3-11	Austrolabrus	maculatus	1	132.6562	2.5693	1648.5931	Labridae
10dKC3-11	Austrolabrus	maculatus	1	90.7896	1.5841	1787.4051	Labridae
10dKC3-11	Notolabrus	parilus	1	77.7032	2.7129	1535.6164	Labridae
10dKC3-11	Olisthops	cyanomelas	1	123.4145	1.3675	1599.2051	Odacidae
10dKC3-12	Parma	mccullochi	1	223.9736	6.4299	2151.0376	Pomacentridae
10dKC3-12	Parma	mccullochi	1	174.0218	2.663	2503.7455	Pomacentridae
10dKC3-12	Parma	mccullochi	1	195.4645	3.1144	3406.9986	Pomacentridae
