"campaignid","opcode","family","genus","species","length_mm","number","range","rms","precision","code"
"2022-05_PtCloates_stereo-BRUVS",27,"Lethrinidae","Lethrinus","rubrioperculatus",323.9306,1,1853.44435,2.63212,5.15465,37351012
"2022-05_PtCloates_stereo-BRUVS",27,"Lethrinidae","Lethrinus","rubrioperculatus",349.30384,1,1350.72156,2.59423,1.47483,37351012
"2022-05_PtCloates_stereo-BRUVS",27,"Lethrinidae","Lethrinus","rubrioperculatus",377.02887,1,1480.06116,2.57497,3.38153,37351012
"2022-05_PtCloates_stereo-BRUVS",27,"Lutjanidae","Lutjanus","sebae",619.27939,1,1424.38962,0.81173,1.54459,37346004
"2022-05_PtCloates_stereo-BRUVS",27,"Lutjanidae","Lutjanus","sebae",520.2757,1,2783.57249,3.33217,10.06111,37346004
"2022-05_PtCloates_stereo-BRUVS",27,"Lutjanidae","Lutjanus","sebae",665.51405,1,1423.07962,2.52953,1.836,37346004
"2022-05_PtCloates_stereo-BRUVS",27,"Sus","Sus","sus",NA,1,4092.48617,0.46199,NA,2
"2022-05_PtCloates_stereo-BRUVS",28,"Acanthuridae","Naso","hexacanthus",NA,1,2427.00062,15.15909,NA,37437028
"2022-05_PtCloates_stereo-BRUVS",28,"Acanthuridae","Naso","hexacanthus",NA,1,5238.97987,9.85535,NA,37437028
"2022-05_PtCloates_stereo-BRUVS",28,"Acanthuridae","Naso","hexacanthus",NA,1,3021.12647,19.30989,NA,37437028
"2022-05_PtCloates_stereo-BRUVS",28,"Acanthuridae","Naso","hexacanthus",NA,1,6520.43836,9.46168,NA,37437028
"2022-05_PtCloates_stereo-BRUVS",28,"Acanthuridae","Naso","hexacanthus",NA,1,5121.62684,6.83019,NA,37437028
"2022-05_PtCloates_stereo-BRUVS",28,"Acanthuridae","Naso","hexacanthus",NA,1,7061.24326,13.41083,NA,37437028
"2022-05_PtCloates_stereo-BRUVS",28,"Balistidae","Sufflamen","fraenatum",63.87983,1,1369.06072,1.09859,1.95128,37465014
"2022-05_PtCloates_stereo-BRUVS",28,"Carangidae","Platycaranx","chrysophrys",416.7677,1,3104.96741,2.07649,10.27838,37337011
"2022-05_PtCloates_stereo-BRUVS",28,"Carangidae","Turrum","fulvoguttatum",720.16829,1,3407.02129,1.6793,17.90889,37337037
"2022-05_PtCloates_stereo-BRUVS",28,"Carangidae","Turrum","fulvoguttatum",789.1088,1,2791.26298,2.6182,4.81755,37337037
"2022-05_PtCloates_stereo-BRUVS",28,"Labridae","Choerodon","sp1",96.33515,1,1903.01234,0.23111,3.35251,NA
"2022-05_PtCloates_stereo-BRUVS",28,"Labridae","Scarus","ghobban",549.73804,1,3490.00014,2.7717,16.28112,37386001
"2022-05_PtCloates_stereo-BRUVS",28,"Lethrinidae","Gymnocranius","euanus",398.59807,1,1694.21565,2.56454,2.23161,37351022
"2022-05_PtCloates_stereo-BRUVS",28,"Lethrinidae","Gymnocranius","euanus",NA,1,1855.2435,8.67605,NA,37351022
"2022-05_PtCloates_stereo-BRUVS",28,"Lethrinidae","Gymnocranius","euanus",NA,1,1706.4408,1.94453,NA,37351022
"2022-05_PtCloates_stereo-BRUVS",28,"Lethrinidae","Gymnocranius","sp1",405.68652,1,2174.63868,4.32727,4.74941,NA
"2022-05_PtCloates_stereo-BRUVS",28,"Lethrinidae","Lethrinus","miniatus",520.53404,1,1348.40949,3.75143,2.26865,37351009
"2022-05_PtCloates_stereo-BRUVS",28,"Lethrinidae","Lethrinus","miniatus",443.41871,1,1079.22567,2.85437,1.49719,37351009
"2022-05_PtCloates_stereo-BRUVS",28,"Lethrinidae","Lethrinus","miniatus",510.90649,1,1356.50251,0.7253,1.72056,37351009
"2022-05_PtCloates_stereo-BRUVS",28,"Lethrinidae","Lethrinus","miniatus",474.85146,1,1328.71774,4.66976,1.43227,37351009
"2022-05_PtCloates_stereo-BRUVS",28,"Lethrinidae","Lethrinus","miniatus",469.48075,1,1017.49351,2.24256,0.90149,37351009
"2022-05_PtCloates_stereo-BRUVS",28,"Lethrinidae","Lethrinus","rubrioperculatus",352.67598,1,1524.8795,1.66942,1.2824,37351012
"2022-05_PtCloates_stereo-BRUVS",28,"Lethrinidae","Lethrinus","rubrioperculatus",288.33125,1,1447.01266,1.598,1.47283,37351012
"2022-05_PtCloates_stereo-BRUVS",28,"Lethrinidae","Lethrinus","rubrioperculatus",343.37709,1,1202.86982,1.94242,1.11821,37351012
"2022-05_PtCloates_stereo-BRUVS",28,"Lethrinidae","Lethrinus","rubrioperculatus",330.50724,1,2085.73977,2.32229,4.12322,37351012
"2022-05_PtCloates_stereo-BRUVS",28,"Lutjanidae","Lutjanus","sebae",510.8502,1,1362.1162,3.50166,1.37402,37346004
"2022-05_PtCloates_stereo-BRUVS",28,"Lutjanidae","Lutjanus","sebae",560.96431,1,1557.55967,4.82495,1.75783,37346004
"2022-05_PtCloates_stereo-BRUVS",28,"Nemipteridae","Pentapodus","nagasakiensis",68.73723,1,2068.86823,3.77729,3.10914,37347012
"2022-05_PtCloates_stereo-BRUVS",28,"Nemipteridae","Pentapodus","nagasakiensis",112.63732,1,1592.95218,1.58052,2.91472,37347012
"2022-05_PtCloates_stereo-BRUVS",28,"Nemipteridae","Pentapodus","nagasakiensis",89.50135,1,1642.36844,0.51108,1.7773,37347012
"2022-05_PtCloates_stereo-BRUVS",28,"Nemipteridae","Pentapodus","nagasakiensis",NA,1,2315.67115,6.24885,NA,37347012
"2022-05_PtCloates_stereo-BRUVS",28,"Nemipteridae","Pentapodus","nagasakiensis",NA,1,2240.14104,9.08168,NA,37347012
"2022-05_PtCloates_stereo-BRUVS",28,"Nemipteridae","Pentapodus","nagasakiensis",NA,1,2537.35908,0.6416,NA,37347012
"2022-05_PtCloates_stereo-BRUVS",28,"Pinguipedidae","Parapercis","nebulosa",121.69789,1,1408.02158,2.24578,1.65936,37390005
"2022-05_PtCloates_stereo-BRUVS",28,"Pinguipedidae","Parapercis","nebulosa",108.92712,1,1707.75678,2.17498,3.92557,37390005
"2022-05_PtCloates_stereo-BRUVS",28,"Pinguipedidae","Parapercis","nebulosa",83.72002,1,1915.39816,3.91202,3.9144,37390005
"2022-05_PtCloates_stereo-BRUVS",28,"Pinguipedidae","Parapercis","nebulosa",NA,1,1287.59369,12.8579,NA,37390005
"2022-05_PtCloates_stereo-BRUVS",28,"Sus","Sus","sus",NA,1,3385.55232,2.90498,NA,2
"2022-05_PtCloates_stereo-BRUVS",28,"Sus","Sus","sus",NA,1,3225.56097,0.79901,NA,2
"2022-05_PtCloates_stereo-BRUVS",29,"Acanthuridae","Naso","hexacanthus",441.04328,1,5001.30448,5.89743,29.38305,37437028
"2022-05_PtCloates_stereo-BRUVS",29,"Carangidae","Unknown","spp",NA,1,6074.86298,10.96433,NA,NA
"2022-05_PtCloates_stereo-BRUVS",29,"Carangidae","Unknown","spp",NA,1,6805.39485,4.75446,NA,NA
"2022-05_PtCloates_stereo-BRUVS",29,"Carangidae","Unknown","spp",NA,1,6502.39047,4.99427,NA,NA
"2022-05_PtCloates_stereo-BRUVS",29,"Labridae","Bodianus","solatus",NA,1,6416.89728,7.28385,NA,37384201
"2022-05_PtCloates_stereo-BRUVS",29,"Labridae","Choerodon","sp1",79.06357,1,2783.94148,4.81792,6.44318,NA
"2022-05_PtCloates_stereo-BRUVS",29,"Labridae","Unknown","spp",72.18896,1,1248.29764,1.29762,2.35748,NA
"2022-05_PtCloates_stereo-BRUVS",29,"Lethrinidae","Gymnocranius","euanus",422.4168,1,1369.22523,1.8555,1.36723,37351022
"2022-05_PtCloates_stereo-BRUVS",29,"Lethrinidae","Gymnocranius","sp1",248.22477,1,2374.35006,2.33072,3.75842,NA
"2022-05_PtCloates_stereo-BRUVS",29,"Lethrinidae","Lethrinus","miniatus",487.11006,1,2468.57145,2.7308,3.38623,37351009
"2022-05_PtCloates_stereo-BRUVS",29,"Lethrinidae","Lethrinus","miniatus",380.73101,1,1447.11031,3.54508,1.69026,37351009
"2022-05_PtCloates_stereo-BRUVS",29,"Lethrinidae","Lethrinus","miniatus",419.18428,1,1926.82428,1.58,3.4181,37351009
"2022-05_PtCloates_stereo-BRUVS",29,"Lethrinidae","Lethrinus","miniatus",385.54452,1,1887.04313,0.27505,3.12798,37351009
"2022-05_PtCloates_stereo-BRUVS",29,"Lethrinidae","Lethrinus","ravus",286.72004,1,1405.99958,2.14117,2.22036,37351031
"2022-05_PtCloates_stereo-BRUVS",29,"Lethrinidae","Lethrinus","rubrioperculatus",330.60601,1,1378.93395,6.37361,2.64425,37351012
"2022-05_PtCloates_stereo-BRUVS",29,"Lethrinidae","Lethrinus","rubrioperculatus",330.22478,1,1673.42031,1.32483,3.68165,37351012
"2022-05_PtCloates_stereo-BRUVS",29,"Malacanthidae","Malacanthus","brevirostris",124.49588,1,2410.47061,3.51329,8.72256,37331009
"2022-05_PtCloates_stereo-BRUVS",29,"Malacanthidae","Malacanthus","brevirostris",108.06785,1,2673.55763,1.10802,10.15649,37331009
"2022-05_PtCloates_stereo-BRUVS",29,"Malacanthidae","Malacanthus","brevirostris",NA,1,3169.39926,1.17985,NA,37331009
"2022-05_PtCloates_stereo-BRUVS",29,"Pinguipedidae","Parapercis","nebulosa",62.4662,1,1621.05319,2.10675,2.94531,37390005
"2022-05_PtCloates_stereo-BRUVS",29,"Pinguipedidae","Parapercis","nebulosa",94.10488,1,1468.22825,1.75083,1.94108,37390005
"2022-05_PtCloates_stereo-BRUVS",29,"Pomacanthidae","Pomacanthus","semicirculatus",378.56074,1,6761.76253,1.38548,22.8849,37365080
"2022-05_PtCloates_stereo-BRUVS",29,"Pomacanthidae","Pomacanthus","semicirculatus",406.15234,1,6266.60935,13.75275,31.12817,37365080
"2022-05_PtCloates_stereo-BRUVS",29,"Sparidae","Argyrops","spinifer",343.80494,1,5780.77839,2.68108,23.01722,37353006
"2022-05_PtCloates_stereo-BRUVS",29,"Sus","Sus","sus",NA,1,1273.6791,0.24231,NA,2
"2022-05_PtCloates_stereo-BRUVS",3,"Carangidae","Carangoides","spp",406.20835,1,4784.30385,18.03967,29.6726,NA
"2022-05_PtCloates_stereo-BRUVS",3,"Carangidae","Decapterus","spp",310.1992,1,2285.3121,10.63505,4.13763,NA
"2022-05_PtCloates_stereo-BRUVS",3,"Carangidae","Decapterus","spp",285.9821,1,2315.81207,4.33505,5.31107,NA
"2022-05_PtCloates_stereo-BRUVS",3,"Carangidae","Decapterus","spp",336.68932,1,1998.35766,6.26861,3.26674,NA
"2022-05_PtCloates_stereo-BRUVS",3,"Lethrinidae","Gymnocranius","euanus",386.20741,1,2372.03502,6.40411,2.07114,37351022
"2022-05_PtCloates_stereo-BRUVS",3,"Lethrinidae","Gymnocranius","euanus",471.70163,1,1746.00812,5.58466,2.89846,37351022
"2022-05_PtCloates_stereo-BRUVS",3,"Lethrinidae","Gymnocranius","sp1",366.40154,1,1809.29664,7.02924,2.4301,NA
"2022-05_PtCloates_stereo-BRUVS",3,"Lethrinidae","Gymnocranius","sp1",471.08041,1,2000.46527,6.05808,3.75212,NA
"2022-05_PtCloates_stereo-BRUVS",3,"Lethrinidae","Gymnocranius","sp1",443.46659,1,1160.58196,4.51005,0.99408,NA
"2022-05_PtCloates_stereo-BRUVS",3,"Lethrinidae","Lethrinus","rubrioperculatus",349.63916,1,1217.52294,4.42018,1.97473,37351012
"2022-05_PtCloates_stereo-BRUVS",3,"Microdesmidae","Ptereleotris","spp",NA,1,819.6501,0.13426,NA,NA
"2022-05_PtCloates_stereo-BRUVS",3,"Nemipteridae","Pentapodus","nagasakiensis",134.26409,1,1654.76146,7.08727,4.19471,37347012
"2022-05_PtCloates_stereo-BRUVS",3,"Nemipteridae","Pentapodus","nagasakiensis",145.92547,1,3372.03263,8.9991,5.61372,37347012
"2022-05_PtCloates_stereo-BRUVS",3,"Nemipteridae","Pentapodus","nagasakiensis",121.83704,1,1810.18135,7.08697,4.77514,37347012
"2022-05_PtCloates_stereo-BRUVS",3,"Nemipteridae","Pentapodus","nagasakiensis",120.75724,1,926.0259,2.98653,1.52611,37347012
"2022-05_PtCloates_stereo-BRUVS",3,"Nemipteridae","Pentapodus","nagasakiensis",92.24007,1,1270.1025,4.93207,0.94077,37347012
"2022-05_PtCloates_stereo-BRUVS",3,"Nemipteridae","Pentapodus","nagasakiensis",103.22549,1,1059.93838,4.99155,2.19961,37347012
"2022-05_PtCloates_stereo-BRUVS",3,"Sus","Sus","sus",89.04487,1,1931.49095,7.13832,5.06319,2
"2022-05_PtCloates_stereo-BRUVS",3,"Sus","Sus","sus",NA,1,6061.4762,19.60262,NA,2
"2022-05_PtCloates_stereo-BRUVS",3,"Sus","Sus","sus",NA,1,6127.85523,16.13344,NA,2
"2022-05_PtCloates_stereo-BRUVS",30,"Balistidae","Sufflamen","fraenatum",305.57886,1,5944.90191,6.28886,26.18903,37465014
"2022-05_PtCloates_stereo-BRUVS",30,"Balistidae","Sufflamen","fraenatum",NA,1,5402.55407,3.61321,NA,37465014
"2022-05_PtCloates_stereo-BRUVS",30,"Balistidae","Xanthichthys","lineopunctatus",297.14762,1,3422.60959,10.51506,11.4545,37465016
"2022-05_PtCloates_stereo-BRUVS",30,"Carangidae","Caranx","sexfasciatus",680.92172,1,5371.2768,8.61656,28.82627,37337039
"2022-05_PtCloates_stereo-BRUVS",30,"Carangidae","Platycaranx","chrysophrys",455.66993,1,3062.71069,10.32975,15.11376,37337011
"2022-05_PtCloates_stereo-BRUVS",30,"Carangidae","Unknown","sp10",NA,1,4517.03571,8.88126,NA,NA
"2022-05_PtCloates_stereo-BRUVS",30,"Carcharhinidae","Carcharhinus","albimarginatus",914.55971,1,4579.72918,6.81856,30.07061,37018027
"2022-05_PtCloates_stereo-BRUVS",30,"Labridae","Choerodon","sp1",108.65903,1,1703.7119,3.99251,3.49121,NA
"2022-05_PtCloates_stereo-BRUVS",30,"Labridae","Choerodon","sp1",102.53071,1,1400.07147,2.58915,1.5505,NA
"2022-05_PtCloates_stereo-BRUVS",30,"Labridae","Suezichthys","cyanolaemus",71.39594,1,2040.95488,2.2611,2.44258,37384161
"2022-05_PtCloates_stereo-BRUVS",30,"Labridae","Suezichthys","cyanolaemus",99.40023,1,2350.73582,5.02816,4.54328,37384161
"2022-05_PtCloates_stereo-BRUVS",30,"Lethrinidae","Gymnocranius","sp1",181.78113,1,1268.46644,3.02081,2.02118,NA
"2022-05_PtCloates_stereo-BRUVS",30,"Lethrinidae","Gymnocranius","sp1",259.06202,1,1303.02449,2.92139,1.55506,NA
"2022-05_PtCloates_stereo-BRUVS",30,"Lethrinidae","Gymnocranius","sp1",400.30285,1,1535.5918,3.40015,1.90263,NA
"2022-05_PtCloates_stereo-BRUVS",30,"Lethrinidae","Lethrinus","miniatus",516.45467,1,1526.90421,2.55452,3.28028,37351009
"2022-05_PtCloates_stereo-BRUVS",30,"Lethrinidae","Lethrinus","miniatus",487.42925,1,2133.36211,5.10156,5.57476,37351009
"2022-05_PtCloates_stereo-BRUVS",30,"Lethrinidae","Lethrinus","rubrioperculatus",314.22547,1,2089.23146,2.66058,3.48958,37351012
"2022-05_PtCloates_stereo-BRUVS",30,"Lethrinidae","Lethrinus","rubrioperculatus",363.60773,1,1365.35143,3.85003,2.15976,37351012
"2022-05_PtCloates_stereo-BRUVS",30,"Lethrinidae","Lethrinus","rubrioperculatus",314.01294,1,1404.87131,2.71987,1.29622,37351012
"2022-05_PtCloates_stereo-BRUVS",30,"Lutjanidae","Lutjanus","sebae",536.92589,1,1550.01341,2.16049,1.54104,37346004
"2022-05_PtCloates_stereo-BRUVS",30,"Malacanthidae","Malacanthus","brevirostris",225.35767,1,3067.08518,5.87883,7.93668,37331009
"2022-05_PtCloates_stereo-BRUVS",30,"Malacanthidae","Malacanthus","brevirostris",250.39092,1,2520.43973,5.15804,5.43756,37331009
"2022-05_PtCloates_stereo-BRUVS",30,"Pinguipedidae","Parapercis","nebulosa",NA,1,1731.33886,0.79539,NA,37390005
"2022-05_PtCloates_stereo-BRUVS",30,"Serranidae","Epinephelus","areolatus",255.04666,1,1710.23699,2.88853,2.34629,37311009
"2022-05_PtCloates_stereo-BRUVS",30,"Serranidae","Epinephelus","areolatus",357.36748,1,2544.64229,2.15633,9.41569,37311009
"2022-05_PtCloates_stereo-BRUVS",30,"Serranidae","Epinephelus","areolatus",264.03525,1,2124.16647,1.9789,7.64269,37311009
"2022-05_PtCloates_stereo-BRUVS",31,"Balistidae","Sufflamen","fraenatum",288.33997,1,2166.00021,3.96969,3.22491,37465014
"2022-05_PtCloates_stereo-BRUVS",31,"Carangidae","Platycaranx","chrysophrys",428.33727,1,1793.42271,3.68258,2.9919,37337011
"2022-05_PtCloates_stereo-BRUVS",31,"Carangidae","Turrum","fulvoguttatum",366.88767,1,2669.96431,2.99715,4.49659,37337037
"2022-05_PtCloates_stereo-BRUVS",31,"Carangidae","Turrum","fulvoguttatum",320.70784,1,2623.55538,3.99051,5.70379,37337037
"2022-05_PtCloates_stereo-BRUVS",31,"Carangidae","Turrum","fulvoguttatum",358.82407,1,2391.54991,7.87253,3.99708,37337037
"2022-05_PtCloates_stereo-BRUVS",31,"Carangidae","Turrum","fulvoguttatum",347.92934,1,3073.00088,5.28138,11.19872,37337037
"2022-05_PtCloates_stereo-BRUVS",31,"Carangidae","Turrum","fulvoguttatum",NA,1,2818.12292,5.70423,NA,37337037
"2022-05_PtCloates_stereo-BRUVS",31,"Lethrinidae","Gymnocranius","sp1",431.07513,1,3099.18011,0.32684,4.81144,NA
"2022-05_PtCloates_stereo-BRUVS",31,"Lethrinidae","Lethrinus","miniatus",409.71515,1,1372.77612,0.84206,1.32261,37351009
"2022-05_PtCloates_stereo-BRUVS",31,"Lethrinidae","Lethrinus","rubrioperculatus",340.79138,1,1271.74213,2.18537,1.94269,37351012
"2022-05_PtCloates_stereo-BRUVS",31,"Lethrinidae","Lethrinus","rubrioperculatus",294.08046,1,1630.37031,1.72419,1.85434,37351012
"2022-05_PtCloates_stereo-BRUVS",31,"Lethrinidae","Lethrinus","rubrioperculatus",338.70063,1,1454.34902,1.87749,2.28275,37351012
"2022-05_PtCloates_stereo-BRUVS",31,"Lethrinidae","Lethrinus","rubrioperculatus",344.10562,1,1709.12392,4.05118,2.58812,37351012
"2022-05_PtCloates_stereo-BRUVS",31,"Lethrinidae","Lethrinus","rubrioperculatus",357.62984,1,1895.45751,1.4846,3.02591,37351012
"2022-05_PtCloates_stereo-BRUVS",31,"Lethrinidae","Lethrinus","rubrioperculatus",364.27388,1,946.92705,1.34322,0.74861,37351012
"2022-05_PtCloates_stereo-BRUVS",31,"Lutjanidae","Lutjanus","sebae",746.06781,1,1527.27928,1.67295,1.9027,37346004
"2022-05_PtCloates_stereo-BRUVS",31,"Nemipteridae","Pentapodus","nagasakiensis",91.98094,1,1269.53343,1.46373,1.67805,37347012
"2022-05_PtCloates_stereo-BRUVS",31,"Nemipteridae","Pentapodus","nagasakiensis",112.44762,1,1541.22981,0.71059,1.75908,37347012
"2022-05_PtCloates_stereo-BRUVS",31,"Nemipteridae","Pentapodus","nagasakiensis",NA,1,1732.74571,2.15937,NA,37347012
"2022-05_PtCloates_stereo-BRUVS",31,"Scaridae","Scarus","sp3",NA,1,7508.37913,6.32078,NA,NA
"2022-05_PtCloates_stereo-BRUVS",31,"Serranidae","Variola","louti",564.47462,1,4137.51111,2.15593,7.27151,37311166
"2022-05_PtCloates_stereo-BRUVS",32,"Balistidae","Abalistes","filamentosus",306.66975,1,1521.03701,2.98639,2.1655,37465089
"2022-05_PtCloates_stereo-BRUVS",32,"Balistidae","Sufflamen","fraenatum",298.51427,1,2732.09174,4.59049,3.77018,37465014
"2022-05_PtCloates_stereo-BRUVS",32,"Carangidae","Platycaranx","chrysophrys",476.67886,1,3131.88065,0.21621,5.81677,37337011
"2022-05_PtCloates_stereo-BRUVS",32,"Carangidae","Turrum","fulvoguttatum",349.23561,1,1196.90329,0.17376,1.06708,37337037
"2022-05_PtCloates_stereo-BRUVS",32,"Carangidae","Turrum","fulvoguttatum",363.055,1,1813.21577,2.57233,2.90613,37337037
"2022-05_PtCloates_stereo-BRUVS",32,"Carcharhinidae","Loxodon","macrorhinus",591.09186,1,3135.17125,4.24777,4.43004,37018005
"2022-05_PtCloates_stereo-BRUVS",32,"Labridae","Coris","caudimacula",37.72989,1,1595.36639,3.7038,3.08443,37384092
"2022-05_PtCloates_stereo-BRUVS",32,"Lethrinidae","Gymnocranius","euanus",481.80199,1,2920.80364,6.80735,5.62544,37351022
"2022-05_PtCloates_stereo-BRUVS",32,"Lethrinidae","Gymnocranius","sp1",476.82288,1,3194.62423,3.05438,4.01625,NA
"2022-05_PtCloates_stereo-BRUVS",32,"Lethrinidae","Gymnocranius","sp1",521.81719,1,4735.20182,8.16638,19.09452,NA
"2022-05_PtCloates_stereo-BRUVS",32,"Lethrinidae","Gymnocranius","sp1",403.91974,1,3420.16984,0.88099,12.68079,NA
"2022-05_PtCloates_stereo-BRUVS",32,"Lethrinidae","Gymnocranius","sp1",NA,1,3875.27684,7.26726,NA,NA
"2022-05_PtCloates_stereo-BRUVS",32,"Lethrinidae","Lethrinus","rubrioperculatus",348.99256,1,1522.50388,4.40716,1.83534,37351012
"2022-05_PtCloates_stereo-BRUVS",32,"Lethrinidae","Lethrinus","rubrioperculatus",309.20479,1,1522.9008,0.84997,1.96603,37351012
"2022-05_PtCloates_stereo-BRUVS",32,"Lutjanidae","Lutjanus","sebae",489.88298,1,1309.71286,0.80829,1.07546,37346004
"2022-05_PtCloates_stereo-BRUVS",32,"Lutjanidae","Pristipomoides","sp1",463.5643,1,1430.71222,5.87474,2.48875,NA
"2022-05_PtCloates_stereo-BRUVS",32,"Muraenidae","Gymnothorax","pseudothyrsoideus",464.37702,1,1915.936,2.93063,4.92459,37060005
"2022-05_PtCloates_stereo-BRUVS",32,"Nemipteridae","Pentapodus","nagasakiensis",104.10942,1,2990.52858,2.82861,8.81185,37347012
"2022-05_PtCloates_stereo-BRUVS",32,"Nemipteridae","Pentapodus","nagasakiensis",134.96844,1,2664.81888,1.72839,9.68209,37347012
"2022-05_PtCloates_stereo-BRUVS",32,"Nemipteridae","Pentapodus","nagasakiensis",NA,1,4508.11737,6.54089,NA,37347012
"2022-05_PtCloates_stereo-BRUVS",32,"Nemipteridae","Pentapodus","nagasakiensis",NA,1,4255.43018,2.46115,NA,37347012
"2022-05_PtCloates_stereo-BRUVS",32,"Nemipteridae","Pentapodus","nagasakiensis",NA,1,3745.69343,3.99766,NA,37347012
"2022-05_PtCloates_stereo-BRUVS",33,"Carangidae","Decapterus","spp",419.47176,1,4878.99257,10.29498,19.04393,NA
"2022-05_PtCloates_stereo-BRUVS",33,"Carangidae","Decapterus","spp",317.16237,1,5830.55275,11.45989,20.14451,NA
"2022-05_PtCloates_stereo-BRUVS",33,"Carangidae","Decapterus","spp",307.5804,1,3752.6452,10.97305,17.10954,NA
"2022-05_PtCloates_stereo-BRUVS",33,"Carangidae","Decapterus","spp",300.86607,1,4322.92594,10.17084,18.30481,NA
"2022-05_PtCloates_stereo-BRUVS",33,"Carangidae","Decapterus","spp",NA,1,6620.30288,6.40495,NA,NA
"2022-05_PtCloates_stereo-BRUVS",33,"Carcharhinidae","Carcharhinus","albimarginatus",690.47014,1,1435.85411,2.66383,2.93954,37018027
"2022-05_PtCloates_stereo-BRUVS",33,"Lethrinidae","Gymnocranius","euanus",455.42751,1,1455.94215,3.21801,1.40773,37351022
"2022-05_PtCloates_stereo-BRUVS",33,"Lethrinidae","Gymnocranius","sp1",265.71059,1,3191.61949,5.55634,11.79572,NA
"2022-05_PtCloates_stereo-BRUVS",33,"Lethrinidae","Gymnocranius","sp1",254.66741,1,2479.39294,4.45314,3.26262,NA
"2022-05_PtCloates_stereo-BRUVS",33,"Lethrinidae","Gymnocranius","sp1",177.55523,1,2386.97612,4.9084,3.18335,NA
"2022-05_PtCloates_stereo-BRUVS",33,"Lethrinidae","Gymnocranius","sp1",338.10088,1,2554.02742,5.8039,5.68025,NA
"2022-05_PtCloates_stereo-BRUVS",33,"Lethrinidae","Gymnocranius","sp1",196.7363,1,2200.43301,3.95388,4.84989,NA
"2022-05_PtCloates_stereo-BRUVS",33,"Lethrinidae","Gymnocranius","sp1",237.97627,1,2001.98342,4.89557,3.69789,NA
"2022-05_PtCloates_stereo-BRUVS",33,"Lethrinidae","Gymnocranius","sp1",NA,1,1635.23144,3.87204,NA,NA
"2022-05_PtCloates_stereo-BRUVS",33,"Lethrinidae","Lethrinus","rubrioperculatus",350.78655,1,1388.2117,2.77359,1.67506,37351012
"2022-05_PtCloates_stereo-BRUVS",33,"Lethrinidae","Lethrinus","rubrioperculatus",309.78659,1,1335.74093,3.59215,1.14495,37351012
"2022-05_PtCloates_stereo-BRUVS",33,"Lethrinidae","Lethrinus","rubrioperculatus",325.53322,1,1683.30873,3.91802,2.31817,37351012
"2022-05_PtCloates_stereo-BRUVS",33,"Lutjanidae","Lutjanus","sebae",575.1578,1,1316.79734,4.1429,1.75445,37346004
"2022-05_PtCloates_stereo-BRUVS",33,"Lutjanidae","Pristipomoides","spp",323.60914,1,1775.43433,2.97668,4.98974,NA
"2022-05_PtCloates_stereo-BRUVS",33,"Lutjanidae","Pristipomoides","spp",331.14514,1,1633.64768,3.15619,1.34776,NA
"2022-05_PtCloates_stereo-BRUVS",33,"Monacanthidae","Aluterus","monoceros",566.60762,1,2957.96972,8.36396,9.6611,37465022
"2022-05_PtCloates_stereo-BRUVS",33,"Mullidae","Parupeneus","heptacanthus",216.74489,1,3887.09448,4.17192,17.68192,37355004
"2022-05_PtCloates_stereo-BRUVS",33,"Mullidae","Parupeneus","heptacanthus",216.46462,1,3400.44589,8.81456,8.85718,37355004
"2022-05_PtCloates_stereo-BRUVS",33,"Nemipteridae","Nemipterus","virgatus",190.2189,1,1850.86476,3.94865,2.99859,37347009
"2022-05_PtCloates_stereo-BRUVS",33,"Sparidae","Argyrops","spinifer",335.75519,1,1714.17205,3.65196,2.28173,37353006
"2022-05_PtCloates_stereo-BRUVS",33,"Sphyraenidae","Sphyraena","forsteri",427.79987,1,3001.12249,5.13116,5.27622,37382005
"2022-05_PtCloates_stereo-BRUVS",34,"Carangidae","Platycaranx","chrysophrys",343.15832,1,2713.85056,5.25795,11.0781,37337011
"2022-05_PtCloates_stereo-BRUVS",34,"Carangidae","Turrum","fulvoguttatum",651.14019,1,3903.54032,19.32963,3.75734,37337037
